Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison
ENSG00000069849.13,4869.242128346555,-1.3805669162791694,0.0990656817997064,-13.935874575318987,3.8347405742026253e-44,4.865394999067991e-43,SeAx_vs_MyLa
ENSG00000213593.13,2791.5413403821035,-1.1378221317360573,0.08165406736295192,-13.93466569985355,3.900222761695976e-44,4.944974577196278e-43,SeAx_vs_MyLa
ENSG00000135185.14,1165.12659737552,-1.2038269168004303,0.08642057866657508,-13.929864106152241,4.1714843047521226e-44,5.2851585091679115e-43,SeAx_vs_MyLa
ENSG00000089220.7,10092.624847062001,-0.8771321807496735,0.0630033388545382,-13.921995194172043,4.657194404202239e-44,5.8963701591012794e-43,SeAx_vs_MyLa
ENSG00000132361.20,6101.669994247285,-0.9729017071573435,0.06992053164513837,-13.914392300319275,5.179831431877469e-44,6.553437860316727e-43,SeAx_vs_MyLa
ENSG00000161682.17,169.6351855548845,3.0424820854397168,0.21872977766430649,13.909775422115311,5.525266201370102e-44,6.985542977949569e-43,SeAx_vs_MyLa
ENSG00000174718.14,1557.9691130607885,1.4242639896237084,0.10239996773206551,13.908832406572278,5.598592524977291e-44,7.07325705817829e-43,SeAx_vs_MyLa
ENSG00000115368.12,2368.142271559728,-1.036999901466242,0.0745604641839386,-13.908173893713862,5.65036999154831e-44,7.133641888554473e-43,SeAx_vs_MyLa
ENSG00000167291.18,207.41563762845078,-3.113923689063594,0.22418209552660198,-13.890153367283911,7.267953154041307e-44,9.169393010890846e-43,SeAx_vs_MyLa
ENSG00000139496.20,3568.292264696224,-1.4603375376013858,0.10514859421629832,-13.888322031175852,7.456164109664936e-44,9.400223787800657e-43,SeAx_vs_MyLa
ENSG00000138814.19,2390.710051252032,1.2110800553791519,0.08720747581015455,13.887342158780063,7.558851296061185e-44,9.522983190501837e-43,SeAx_vs_MyLa
ENSG00000181315.13,164.1940700590718,6.458311252935357,0.4655799876432636,13.871539637317575,9.423215961169205e-44,1.18634514367074e-42,SeAx_vs_MyLa
ENSG00000174032.19,567.8255528376224,-1.5673195987892057,0.11311636891732525,-13.855816039628463,1.1731599019370755e-43,1.4759241322473813e-42,SeAx_vs_MyLa
ENSG00000198286.13,807.5379621691984,-2.363008337256355,0.17056026370617666,-13.85438956243113,1.1966988150735014e-43,1.5044813524239843e-42,SeAx_vs_MyLa
ENSG00000136631.18,838.183097179563,1.535615333688947,0.1108403895133253,13.854293912458099,1.1982938814725932e-43,1.505430216450316e-42,SeAx_vs_MyLa
ENSG00000164307.15,2555.3050700267077,1.4516748065971496,0.10478199490103611,13.854239060520074,1.1992095507512507e-43,1.5055248144154628e-42,SeAx_vs_MyLa
ENSG00000168806.8,494.143274374044,1.90308402474291,0.1373991126899042,13.8507737603661,1.2584909440245594e-43,1.578842105196077e-42,SeAx_vs_MyLa
ENSG00000245532.13,2956.201366162038,1.6339694042658277,0.11797930157319796,13.849627709925569,1.2787311196033862e-43,1.6031118269905293e-42,SeAx_vs_MyLa
ENSG00000278175.7,159.72389973036726,-2.9599751123174873,0.21377025406996725,-13.846524743094912,1.3351720881055829e-43,1.6726998572315746e-42,SeAx_vs_MyLa
ENSG00000143294.17,3753.780176561897,0.7233980662013534,0.05225749032633362,13.842954601989723,1.4031828345453248e-43,1.7566750860153385e-42,SeAx_vs_MyLa
ENSG00000123562.20,3513.079444470047,-1.106356496251308,0.0799364070500431,-13.840458147670917,1.452776886568063e-43,1.8174928717085788e-42,SeAx_vs_MyLa
ENSG00000163348.5,1764.828197626778,1.0879411204676699,0.07870156292871368,13.82362789228348,1.8357956701051868e-43,2.2950648590324093e-42,SeAx_vs_MyLa
ENSG00000130177.18,1841.2795460707182,-0.9801916157735293,0.070914952978335,-13.822072420649908,1.875903532485282e-43,2.3435712541474076e-42,SeAx_vs_MyLa
ENSG00000180806.6,317.0764014037929,-2.167067736553209,0.15680304890968533,-13.82031632434256,1.9222330117898395e-43,2.399777310537629e-42,SeAx_vs_MyLa
ENSG00000095380.13,1416.4293829515707,-1.0664826101130926,0.07719464236047315,-13.815500370258544,2.0552118251082996e-43,2.5640055603631746e-42,SeAx_vs_MyLa
