Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,Ensembl,gene_symbol,gene_type,DEG_class
ENSG00000137766.19,2450.76785626025,16.803495627460986,2.98467289597075,1.5351579499446304e-39,1.3115095218530305e-38,SeAx_vs_HuT78,ENSG00000137766,UNC13C,protein_coding,Up
ENSG00000235098.11,1728.6609561073096,16.52906351261541,3.169383079274305,3.253281994283465e-35,2.4612562047123425e-34,SeAx_vs_HuT78,ENSG00000235098,ANKRD65,protein_coding,Up
ENSG00000172572.9,1451.8972726205218,16.455012796767193,3.211090033729764,5.09983658787473e-37,4.0533971815339747e-36,SeAx_vs_HuT78,ENSG00000172572,PDE3A,protein_coding,Up
ENSG00000060982.17,7264.390724161856,16.128077179972706,2.6839021943708876,5.343764773086489e-38,4.385412089319489e-37,SeAx_vs_HuT78,ENSG00000060982,BCAT1,protein_coding,Up
ENSG00000196735.15,7836.300671617997,15.916477860601937,1.3059000362998687,2.2584109127435925e-42,2.073779164623345e-41,SeAx_vs_HuT78,ENSG00000196735,HLA-DQA1,protein_coding,Up
ENSG00000229807.15,821.2684219635818,15.89595606890818,3.5586941652183652,4.090654304883528e-33,2.8988952481008074e-32,SeAx_vs_HuT78,ENSG00000229807,XIST,lncRNA,Up
ENSG00000141668.12,787.091217198793,15.821556292677334,3.5597276511395677,9.38726269062172e-32,6.3798486761186695e-31,SeAx_vs_HuT78,ENSG00000141668,CBLN2,protein_coding,Up
ENSG00000147408.18,2127.597665597292,15.500018286215942,2.725677797979628,8.902726654249846e-35,6.631698461991101e-34,SeAx_vs_HuT78,ENSG00000147408,CSGALNACT1,protein_coding,Up
ENSG00000154277.15,730.2324889011825,15.385196813854202,3.140077254522592,1.6223282364942783e-32,1.1300159547743e-31,SeAx_vs_HuT78,ENSG00000154277,UCHL1,protein_coding,Up
ENSG00000128573.30,1108.9411150344642,15.35378175368294,2.8603497380691247,1.5061081739866342e-30,9.836648901556891e-30,SeAx_vs_HuT78,ENSG00000128573,FOXP2,protein_coding,Up
ENSG00000189057.13,932.455997952727,15.335233480413608,3.064208895047779,1.3754250214151547e-32,9.606526026765105e-32,SeAx_vs_HuT78,ENSG00000189057,FAM111B,protein_coding,Up
ENSG00000171385.13,567.40884420754,15.309871266122043,3.503278890278098,6.663270031680643e-31,4.400017789073303e-30,SeAx_vs_HuT78,ENSG00000171385,KCND3,protein_coding,Up
ENSG00000184743.15,1932.8321199527777,14.99145891889938,2.694845776215858,8.634494052282253e-33,6.059027064106407e-32,SeAx_vs_HuT78,ENSG00000184743,ATL3,protein_coding,Up
ENSG00000132669.16,513.9147212118366,14.933445372477001,3.2218130149546322,3.33736662647237e-30,2.1623480330290237e-29,SeAx_vs_HuT78,ENSG00000132669,RIN2,protein_coding,Up
ENSG00000180530.12,586.8361724557163,14.770520341117233,3.0555231837300787,3.521930796098148e-30,2.2802815400107812e-29,SeAx_vs_HuT78,ENSG00000180530,NRIP1,protein_coding,Up
ENSG00000178860.11,14569.243220213011,14.7303685527781,1.2749702071135556,5.44865816107936e-37,4.326804563640812e-36,SeAx_vs_HuT78,ENSG00000178860,MSC,protein_coding,Up
ENSG00000137265.18,14282.277534027713,14.705113381378094,0.7959990667006532,2.3046346026929448e-70,4.1246282624619484e-69,SeAx_vs_HuT78,ENSG00000137265,IRF4,protein_coding,Up
ENSG00000125845.9,487.1401891787798,14.676813715282464,3.021592833579758,7.786149319353065e-30,4.979966621071409e-29,SeAx_vs_HuT78,ENSG00000125845,BMP2,protein_coding,Up
ENSG00000113269.16,410.35768786275526,14.613840525393977,3.233901201207623,7.451801688890326e-29,4.611365362917796e-28,SeAx_vs_HuT78,ENSG00000113269,RNF130,protein_coding,Up
ENSG00000147650.13,1003.8913905886773,14.596894545163428,2.7333310413049867,1.1785982399167235e-30,7.72296542359477e-30,SeAx_vs_HuT78,ENSG00000147650,LRP12,protein_coding,Up
ENSG00000168542.20,1085.0787189487653,14.59329349434615,2.871618258137047,4.741881716290662e-30,3.054685758624495e-29,SeAx_vs_HuT78,ENSG00000168542,COL3A1,protein_coding,Up
ENSG00000163629.15,432.5047741526705,14.56423675683196,3.0859261183923055,4.5192731434076423e-29,2.810231807155429e-28,SeAx_vs_HuT78,ENSG00000163629,PTPN13,protein_coding,Up
ENSG00000218336.11,1218.760050530635,14.452530364171016,2.696867699755525,2.7211154043418335e-30,1.76562051679768e-29,SeAx_vs_HuT78,ENSG00000218336,TENM3,protein_coding,Up
ENSG00000127990.21,753.5475054794704,14.339283698034244,2.981973219495291,1.016947787711698e-28,6.269311636908146e-28,SeAx_vs_HuT78,ENSG00000127990,SGCE,protein_coding,Up
ENSG00000107105.17,302.6177456673799,14.305355267465865,3.406839270591322,4.546916372263171e-27,2.6387433368673375e-26,SeAx_vs_HuT78,ENSG00000107105,ELAVL2,protein_coding,Up
ENSG00000223609.12,367.1548321551651,14.278476938106849,3.2464747559372515,2.1389631040535525e-20,9.518013911852805e-20,SeAx_vs_HuT78,ENSG00000223609,HBD,protein_coding,Up
ENSG00000169862.23,389.9001565351987,14.20184997095258,2.9240968119215607,4.201206573715163e-28,2.5358698035076534e-27,SeAx_vs_HuT78,ENSG00000169862,CTNND2,protein_coding,Up
ENSG00000186522.17,2228.3996122128206,14.198106245029699,2.634720396595781,1.3878882195862425e-29,8.782768440087437e-29,SeAx_vs_HuT78,ENSG00000186522,SEPTIN10,protein_coding,Up
ENSG00000146267.13,369.88635650240315,14.1484973627427,3.0374633010225307,1.1184374270752103e-27,6.650118322619447e-27,SeAx_vs_HuT78,ENSG00000146267,FAXC,protein_coding,Up
ENSG00000169855.22,548.3425633053087,14.133953581005404,2.98100916047288,6.009761148922677e-28,3.606863349512555e-27,SeAx_vs_HuT78,ENSG00000169855,ROBO1,protein_coding,Up
ENSG00000139687.19,1317.0166026681823,14.100996997599898,2.6641158246586767,3.938480625435521e-29,2.455895593619121e-28,SeAx_vs_HuT78,ENSG00000139687,RB1,protein_coding,Up
ENSG00000196628.22,3148.6251035581768,14.091163849522754,2.628587996426771,1.0143638866733885e-28,6.255534950001292e-28,SeAx_vs_HuT78,ENSG00000196628,TCF4,protein_coding,Up
ENSG00000107874.13,1804.9079481714743,14.062577633470502,2.645088400939998,4.2760492216569215e-29,2.6626841086542837e-28,SeAx_vs_HuT78,ENSG00000107874,CUEDC2,protein_coding,Up
ENSG00000164742.18,295.05623224153715,14.057760770578414,3.156962320428197,8.413185768352259e-27,4.8370418177160055e-26,SeAx_vs_HuT78,ENSG00000164742,ADCY1,protein_coding,Up
ENSG00000103855.20,585.8733402508167,14.024773822242492,2.8575498803457546,5.599838402910409e-28,3.365350720836631e-27,SeAx_vs_HuT78,ENSG00000103855,CD276,protein_coding,Up
ENSG00000138083.6,249.49327349425275,13.995087648249363,3.3780440088431143,7.285220957970167e-26,4.053252591988682e-25,SeAx_vs_HuT78,ENSG00000138083,SIX3,protein_coding,Up
ENSG00000215218.5,244.11464144639672,13.961420178018802,3.3744645877190282,8.224239578723255e-26,4.567180782790673e-25,SeAx_vs_HuT78,ENSG00000215218,UBE2QL1,protein_coding,Up
ENSG00000118777.14,443.56391160386937,13.922492255764372,2.8679278250952986,1.9524813340638136e-27,1.1468427245820728e-26,SeAx_vs_HuT78,ENSG00000118777,ABCG2,protein_coding,Up
ENSG00000114948.15,299.4696125986391,13.880680695535945,3.0339474680475935,1.3269919723042747e-26,7.592801400137682e-26,SeAx_vs_HuT78,ENSG00000114948,ADAM23,protein_coding,Up
ENSG00000066468.26,251.04996314460297,13.838160634699681,3.1756944368675746,7.054897471087236e-26,3.9263276854466553e-25,SeAx_vs_HuT78,ENSG00000066468,FGFR2,protein_coding,Up
ENSG00000099810.23,642.5008370429375,13.808378720642478,2.804233410684032,2.301712721213839e-27,1.347555013089736e-26,SeAx_vs_HuT78,ENSG00000099810,MTAP,protein_coding,Up
ENSG00000211899.10,394.02337900025503,13.793850575492502,2.947873971776498,1.7108272291582627e-21,7.948513954971545e-21,SeAx_vs_HuT78,ENSG00000211899,IGHM,IG_C_gene,Up
ENSG00000141934.12,276.7578955707891,13.790962363641937,2.969180014203589,1.7829312409571793e-26,1.0143287768100306e-25,SeAx_vs_HuT78,ENSG00000141934,PLPP2,protein_coding,Up
ENSG00000145632.17,227.05414946264904,13.696956559371955,3.1847568958279497,3.1528655731451094e-25,1.710069232300776e-24,SeAx_vs_HuT78,ENSG00000145632,PLK2,protein_coding,Up
ENSG00000112379.11,270.4425743989944,13.691136538315853,2.917581688409611,2.635797088484392e-26,1.4895995217728037e-25,SeAx_vs_HuT78,ENSG00000112379,ARFGEF3,protein_coding,Up
ENSG00000198142.5,1967.4947008982933,13.690686565808626,2.6483590744989858,1.8720648289590693e-27,1.1014135110279713e-26,SeAx_vs_HuT78,ENSG00000198142,SOWAHC,protein_coding,Up
ENSG00000224078.16,1729.7404848403562,13.629374031150586,1.2782205980093047,7.379229439273412e-32,5.028485941596926e-31,SeAx_vs_HuT78,ENSG00000224078,SNHG14,lncRNA,Up
ENSG00000163453.13,235.96037373234117,13.627514095152577,3.0408140048775856,2.2928877605196343e-25,1.2512057334666235e-24,SeAx_vs_HuT78,ENSG00000163453,IGFBP7,protein_coding,Up
ENSG00000179820.19,803.4934902749113,13.626546670652198,2.665643071070305,3.677591184460068e-27,2.1425706038895e-26,SeAx_vs_HuT78,ENSG00000179820,MYADM,protein_coding,Up
ENSG00000182985.21,5478.140001587072,13.577935682524178,0.8018088916168012,2.201558871069926e-60,3.157800414348897e-59,SeAx_vs_HuT78,ENSG00000182985,CADM1,protein_coding,Up
ENSG00000182168.17,214.74562709851762,13.574965555421521,3.1429800027012553,7.591505956359521e-25,4.048878511705294e-24,SeAx_vs_HuT78,ENSG00000182168,UNC5C,protein_coding,Up
ENSG00000141314.15,249.849065448629,13.569737496922126,3.128736868910867,2.2687722828613366e-19,9.658996066411799e-19,SeAx_vs_HuT78,ENSG00000141314,RHBDL3,protein_coding,Up
ENSG00000143469.22,247.00135963954264,13.562610367444554,2.9269142905667733,1.0938044850936279e-25,6.031242644029653e-25,SeAx_vs_HuT78,ENSG00000143469,SYT14,protein_coding,Up
ENSG00000165025.17,432.14128329712236,13.510638196194707,4.455498938933786,4.487598950720678e-6,9.00586257445513e-6,SeAx_vs_HuT78,ENSG00000165025,SYK,protein_coding,Up
ENSG00000007038.13,205.26480217681828,13.510478471796985,3.1409063733307048,8.281946715683297e-25,4.411866649166407e-24,SeAx_vs_HuT78,ENSG00000007038,PRSS21,protein_coding,Up
ENSG00000308208.1,655.6879527391719,13.461292644467754,2.694863014975459,3.0770903134613214e-26,1.733524307096213e-25,SeAx_vs_HuT78,ENSG00000308208,ENSG00000308208,lncRNA,Up
ENSG00000148488.18,218.4492169349995,13.420979725208559,3.0217952023391326,9.713334062958937e-25,5.159038830059572e-24,SeAx_vs_HuT78,ENSG00000148488,ST8SIA6,protein_coding,Up
ENSG00000231419.7,173.86444006509626,13.413032895244971,3.322949911767565,1.1026973802489447e-23,5.621748311656188e-23,SeAx_vs_HuT78,ENSG00000231419,LINC00689,lncRNA,Up
ENSG00000152952.16,215.65241297603018,13.40726753360573,3.018192251388369,7.140171740235425e-25,3.818393335113959e-24,SeAx_vs_HuT78,ENSG00000152952,PLOD2,protein_coding,Up
ENSG00000266976.3,169.2864870325478,13.37134219048812,3.3172714730254897,1.0376555562321739e-23,5.303737315235205e-23,SeAx_vs_HuT78,ENSG00000266976,ERVE-5,lncRNA,Up
ENSG00000163554.15,168.70886187766828,13.363549539224747,3.3175729843607713,1.7016286669393277e-23,8.61635883782308e-23,SeAx_vs_HuT78,ENSG00000163554,SPTA1,protein_coding,Up
ENSG00000137801.13,4444.351984812452,13.363424312348153,0.7392701369767433,1.8420355748867308e-72,3.4555044318424905e-71,SeAx_vs_HuT78,ENSG00000137801,THBS1,protein_coding,Up
ENSG00000172594.15,167.42458282693326,13.353488924935482,3.31531623142907,1.1706414568333641e-23,5.964744510571592e-23,SeAx_vs_HuT78,ENSG00000172594,SMPDL3A,protein_coding,Up
ENSG00000133710.18,215.08522423244034,13.344479084154129,2.904009376251156,8.463644318846662e-25,4.507318310705647e-24,SeAx_vs_HuT78,ENSG00000133710,SPINK5,protein_coding,Up
ENSG00000019991.19,222.62219745453987,13.32914856245366,2.879891323715638,7.552230649033571e-25,4.03033101213692e-24,SeAx_vs_HuT78,ENSG00000019991,HGF,protein_coding,Up
ENSG00000124429.20,397.09954093271665,13.322349076452618,2.8081374422492615,2.604975380682771e-25,1.4180532951969567e-24,SeAx_vs_HuT78,ENSG00000124429,POF1B,protein_coding,Up
ENSG00000170989.12,2370.043924074446,13.273788480408204,1.2762749563898648,2.2670743015139446e-30,1.4752864551987764e-29,SeAx_vs_HuT78,ENSG00000170989,S1PR1,protein_coding,Up
ENSG00000144649.12,154.80484947764162,13.222258212214024,3.307376687963687,8.965280491482075e-23,4.399150917691081e-22,SeAx_vs_HuT78,ENSG00000144649,GASK1A,protein_coding,Up
ENSG00000198734.14,1125.571180670327,13.177417461783762,1.285895845867343,8.122977872131561e-30,5.191692778424435e-29,SeAx_vs_HuT78,ENSG00000198734,F5,protein_coding,Up
ENSG00000142494.15,149.6066756463726,13.171319413815391,3.297350007991537,5.2632683947506357e-23,2.6097828201482875e-22,SeAx_vs_HuT78,ENSG00000142494,SLC47A1,protein_coding,Up
ENSG00000272636.7,157.3449572567334,13.086291868790866,3.1162836191139447,7.043558918350078e-23,3.471399120281751e-22,SeAx_vs_HuT78,ENSG00000272636,DOC2B,protein_coding,Up
ENSG00000057704.15,134.9359686983594,13.004230736597263,3.283009562334852,2.483355031729542e-22,1.1962706478471294e-21,SeAx_vs_HuT78,ENSG00000057704,TMCC3,protein_coding,Up
ENSG00000109458.12,165.93021650738874,12.983964243620305,2.990878904045777,2.809496216636165e-23,1.4098634375640587e-22,SeAx_vs_HuT78,ENSG00000109458,GAB1,protein_coding,Up
ENSG00000145555.16,270.2102043657192,12.973118723282676,2.7793618118611527,3.838438597820739e-24,1.9955202402773806e-23,SeAx_vs_HuT78,ENSG00000145555,MYO10,protein_coding,Up
ENSG00000147889.19,1444.397092852924,12.949503957004081,1.300753879123419,6.899603996272473e-29,4.272603027764306e-28,SeAx_vs_HuT78,ENSG00000147889,CDKN2A,protein_coding,Up
ENSG00000188352.15,794.3011862112297,12.941533461363873,2.6240428383506518,1.0051957288357745e-24,5.3357278465460446e-24,SeAx_vs_HuT78,ENSG00000188352,FOCAD,protein_coding,Up
ENSG00000144218.22,129.11111924339278,12.931090683757517,3.2734970630374747,3.710492638962526e-22,1.773571921745295e-21,SeAx_vs_HuT78,ENSG00000144218,AFF3,protein_coding,Up
ENSG00000198478.11,166.53086189918523,12.925275428935283,2.8941090065308464,6.206051164387941e-23,3.065382040529638e-22,SeAx_vs_HuT78,ENSG00000198478,SH3BGRL2,protein_coding,Up
ENSG00000116176.9,127.45402680726603,12.910456622199561,3.2725308519353002,4.9261964412178375e-22,2.339061999587001e-21,SeAx_vs_HuT78,ENSG00000116176,TPSG1,protein_coding,Up
ENSG00000198642.9,557.1512773421375,12.908491774266565,2.6406220128941915,1.711464604110244e-24,9.020561454143873e-24,SeAx_vs_HuT78,ENSG00000198642,KLHL9,protein_coding,Up
ENSG00000251138.8,138.6087899667977,12.907168792128216,3.117804902297008,1.6352047074812096e-22,7.926053120813276e-22,SeAx_vs_HuT78,ENSG00000251138,LINC02882,lncRNA,Up
ENSG00000141753.9,4670.627159475194,12.882234580914579,0.5461081409739342,2.1384523411521845e-120,9.389797473466025e-119,SeAx_vs_HuT78,ENSG00000141753,IGFBP4,protein_coding,Up
ENSG00000226859.1,160.55705886032786,12.872812514449343,3.0838152716465053,9.56331533383988e-18,3.780379395537101e-17,SeAx_vs_HuT78,ENSG00000226859,LINC02051,lncRNA,Up
ENSG00000156463.20,1605.8516802088313,12.823596864820551,1.287196524596385,1.7143831491972172e-28,1.0496641872135389e-27,SeAx_vs_HuT78,ENSG00000156463,SH3RF2,protein_coding,Up
ENSG00000078900.18,1395.6338729944162,12.821168586943537,0.9688359123969436,8.24810457750851e-37,6.509462268989646e-36,SeAx_vs_HuT78,ENSG00000078900,TP73,protein_coding,Up
ENSG00000082438.20,377.18741823563374,12.809164241399532,2.7908301006266227,3.4975493053763205e-22,1.6735736059245935e-21,SeAx_vs_HuT78,ENSG00000082438,COBLL1,protein_coding,Up
ENSG00000136305.14,308.2490843705649,12.779477322731717,2.7424589220328692,1.4263429011500956e-23,7.240842469284205e-23,SeAx_vs_HuT78,ENSG00000136305,CIDEB,protein_coding,Up
ENSG00000099139.16,129.51475526507312,12.77578771486057,3.0841654199549557,3.4186203690085246e-22,1.6371179874575705e-21,SeAx_vs_HuT78,ENSG00000099139,PCSK5,protein_coding,Up
ENSG00000185338.9,997.5450056645236,12.762313266410153,2.591466347844416,4.879913441234421e-24,2.5259650187724546e-23,SeAx_vs_HuT78,ENSG00000185338,SOCS1,protein_coding,Up
ENSG00000120693.17,144.30031123612278,12.754342974137105,2.895366714418102,1.1145626168455427e-22,5.448128043871186e-22,SeAx_vs_HuT78,ENSG00000120693,SMAD9,protein_coding,Up
ENSG00000205213.16,164.78608783434308,12.744913908655283,2.7824752749668673,4.9630693397176295e-23,2.465706800361656e-22,SeAx_vs_HuT78,ENSG00000205213,LGR4,protein_coding,Up
ENSG00000128739.25,253.58177090922592,12.73316682843423,2.6821122466621246,1.1934316806837913e-23,6.077410051009131e-23,SeAx_vs_HuT78,ENSG00000128739,SNRPN,protein_coding,Up
ENSG00000234464.3,124.29488445127386,12.732191733165285,3.101461886231907,5.468596887746639e-22,2.591796646666165e-21,SeAx_vs_HuT78,ENSG00000234464,ENSG00000234464,lncRNA,Up
ENSG00000166669.16,226.4738954285183,12.721229182369624,2.7217525133579246,2.157157885657427e-23,1.0882986066334217e-22,SeAx_vs_HuT78,ENSG00000166669,ATF7IP2,protein_coding,Up
ENSG00000196730.15,637.5749414819627,12.718893961086906,1.3340375111454437,1.5751676111997629e-27,9.307100182929997e-27,SeAx_vs_HuT78,ENSG00000196730,DAPK1,protein_coding,Up
ENSG00000249790.4,125.13977492782922,12.710947903424284,3.0697306366080337,5.431787337334112e-22,2.5750322875983227e-21,SeAx_vs_HuT78,ENSG00000249790,LINC02972,lncRNA,Up
ENSG00000170454.7,132.6921069941624,12.700962211360926,3.0013442584544507,4.777082366957516e-22,2.2694624928147416e-21,SeAx_vs_HuT78,ENSG00000170454,KRT75,protein_coding,Up
ENSG00000163600.15,2590.5597069882338,-17.530012760847885,3.723330540336346,1.0061100597760458e-40,1.0035891826774977e-39,SeAx_vs_MyLa,ENSG00000163600,ICOS,protein_coding,Down
ENSG00000103175.13,1327.5576710513233,-16.539205557884657,3.6414375743608796,1.9153322869661495e-34,1.58344152842633e-33,SeAx_vs_MyLa,ENSG00000103175,WFDC1,protein_coding,Down
ENSG00000186827.13,7256.498485475971,-16.223377427244316,1.3784647946636244,6.119954488886157e-41,6.135365678141886e-40,SeAx_vs_MyLa,ENSG00000186827,TNFRSF4,protein_coding,Down
ENSG00000198883.12,5662.721609422612,-15.876793302691269,1.3405357064187513,8.066186961242658e-42,8.32406333010727e-41,SeAx_vs_MyLa,ENSG00000198883,PNMA5,protein_coding,Down
ENSG00000214107.11,1108.1306512402975,-15.868180880713641,3.561186745946107,1.470720831311309e-33,1.1820531042145403e-32,SeAx_vs_MyLa,ENSG00000214107,MAGEB1,protein_coding,Down
ENSG00000225581.3,775.9144138476698,-15.695821345330332,3.5519290099365293,7.367360460360891e-32,5.578455733193802e-31,SeAx_vs_MyLa,ENSG00000225581,TRIM53AP,unprocessed_pseudogene,Down
ENSG00000129521.17,836.1566247409735,-15.583757438283184,3.532746708723633,2.5874976329037244e-32,1.9972003487061707e-31,SeAx_vs_MyLa,ENSG00000129521,EGLN3,protein_coding,Down
ENSG00000145839.2,635.2170765148728,-15.373866746062502,3.524092450192557,3.6945613256343125e-30,2.6359245778071966e-29,SeAx_vs_MyLa,ENSG00000145839,IL9,protein_coding,Down
ENSG00000116824.7,1867.1527681231296,-15.241078370346457,3.498305289616167,4.771701201886543e-31,3.528065498629691e-30,SeAx_vs_MyLa,ENSG00000116824,CD2,protein_coding,Down
ENSG00000186281.15,575.6913597456987,-15.224029012799935,3.4889410755373733,5.769744251047821e-31,4.2519526226870304e-30,SeAx_vs_MyLa,ENSG00000186281,GPAT2,protein_coding,Down
ENSG00000167286.13,1876.5708220156603,-15.133991158977324,3.4980244875459037,1.2836347927129428e-30,9.34050256354686e-30,SeAx_vs_MyLa,ENSG00000167286,CD3D,protein_coding,Down
ENSG00000102245.10,542.1704288325026,-15.114862645273657,3.488769140249673,3.4315402280080396e-30,2.4521756356108506e-29,SeAx_vs_MyLa,ENSG00000102245,CD40LG,protein_coding,Down
ENSG00000160654.13,1164.4680566093484,-15.072041525938323,3.4811062113435085,2.134367974937669e-30,1.5393398659826223e-29,SeAx_vs_MyLa,ENSG00000160654,CD3G,protein_coding,Down
ENSG00000137868.21,662.0693945335411,-14.64107277427377,3.4396782088388944,1.73986044785113e-28,1.1829070179602653e-27,SeAx_vs_MyLa,ENSG00000137868,STRA6,protein_coding,Down
ENSG00000267761.4,362.51961716590364,-14.4927085040771,3.42268363365072,4.070560395551319e-28,2.7322626259386247e-27,SeAx_vs_MyLa,ENSG00000267761,MIR4527HG,lncRNA,Down
ENSG00000297158.1,279.44925709205774,-14.072884217740727,3.3816225799022424,2.3520025038421578e-26,1.466114295627427e-25,SeAx_vs_MyLa,ENSG00000297158,ENSG00000297158,lncRNA,Down
ENSG00000306504.1,258.8269071936856,-13.950689109195366,3.3677630222351067,4.973782259051056e-26,3.0683646408712003e-25,SeAx_vs_MyLa,ENSG00000306504,ENSG00000306504,lncRNA,Down
ENSG00000300885.1,244.54396635727994,-13.860260670141521,3.3571085672219176,8.615953362217169e-26,5.257316229023181e-25,SeAx_vs_MyLa,ENSG00000300885,ENSG00000300885,lncRNA,Down
ENSG00000137078.12,630.6265644344895,-13.837412919384475,3.3549354220035625,1.0269359885782828e-25,6.238575190023716e-25,SeAx_vs_MyLa,ENSG00000137078,SIT1,protein_coding,Down
ENSG00000154975.16,1333.5770964317144,-13.75820332539032,1.3266557672601627,3.946597090738603e-32,3.0215079863496613e-31,SeAx_vs_MyLa,ENSG00000154975,CA10,protein_coding,Down
ENSG00000211772.11,881.6198799420005,-13.682128324350264,3.3584255321386944,1.422541410884651e-23,7.841485961845698e-23,SeAx_vs_MyLa,ENSG00000211772,TRBC2,TR_C_gene,Down
ENSG00000160183.19,288.3315508407321,-13.673529659975856,3.338748744588545,4.693055467042793e-25,2.7656608122391984e-24,SeAx_vs_MyLa,ENSG00000160183,TMPRSS3,protein_coding,Down
ENSG00000303186.1,221.48709583446575,-13.672934901990258,3.3630080317709874,3.820617360291235e-23,2.064746908284087e-22,SeAx_vs_MyLa,ENSG00000303186,ENSG00000303186,lncRNA,Down
ENSG00000233532.7,216.08705490775688,-13.62838162001157,3.3608954814873453,8.001085363709445e-23,4.258450513691465e-22,SeAx_vs_MyLa,ENSG00000233532,LINC00460,lncRNA,Down
ENSG00000135362.16,1223.0572179452308,-13.623230164854647,1.3265985644045846,1.6446348900881941e-31,1.229700920531302e-30,SeAx_vs_MyLa,ENSG00000135362,PRR5L,protein_coding,Down
ENSG00000226005.7,221.75663181860213,-13.601437836421004,3.338108578154592,3.0058275596284265e-24,1.711678344906016e-23,SeAx_vs_MyLa,ENSG00000226005,LINC02660,lncRNA,Down
ENSG00000170955.12,838.9042201560104,-13.565375653547708,3.3257136888353687,7.634230625166766e-25,4.4491620575752316e-24,SeAx_vs_MyLa,ENSG00000170955,CAVIN3,protein_coding,Down
ENSG00000221957.8,316.88844539298793,-13.397381908588946,3.804412572517801,8.075708010597206e-10,2.1805020197415064e-9,SeAx_vs_MyLa,ENSG00000221957,KIR2DS4,protein_coding,Down
ENSG00000310123.1,194.04581950461235,-13.378645931251256,3.3852392755349756,8.515166726089655e-19,3.715275496782663e-18,SeAx_vs_MyLa,ENSG00000310123,ENSG00000310123,lncRNA,Down
ENSG00000070182.23,209.6811001949594,-13.36058087255347,3.3073938882458407,7.576874308184201e-24,4.226018157880447e-23,SeAx_vs_MyLa,ENSG00000070182,SPTB,protein_coding,Down
ENSG00000261448.2,202.2583938075345,-13.33732349613415,3.309917711288075,2.2129038044547923e-23,1.2075592950596286e-22,SeAx_vs_MyLa,ENSG00000261448,ENSG00000261448,lncRNA,Down
ENSG00000111863.15,170.40224823714487,-13.255131777823633,3.295366763619369,1.4638881107827175e-23,8.061959884621083e-23,SeAx_vs_MyLa,ENSG00000111863,ADTRP,protein_coding,Down
ENSG00000268480.4,438.3524066107717,-13.228943406216178,3.3054753528948204,1.4168264551117351e-22,7.458843944556784e-22,SeAx_vs_MyLa,ENSG00000268480,NFILZ,protein_coding,Down
ENSG00000226968.2,161.52152022143218,-13.192880955835431,3.290594843017531,2.1613932836437387e-23,1.1801694811483566e-22,SeAx_vs_MyLa,ENSG00000226968,LINC00423,lncRNA,Down
ENSG00000129244.11,157.89721044695642,-13.113580225322067,3.3142267436037267,8.415788823929127e-21,4.060567109633459e-20,SeAx_vs_MyLa,ENSG00000129244,ATP1B2,protein_coding,Down
ENSG00000012124.19,149.9167680177668,-13.059228937415732,3.27509736414187,7.254581735836099e-23,3.869182250595526e-22,SeAx_vs_MyLa,ENSG00000012124,CD22,protein_coding,Down
ENSG00000293925.1,148.76472966792417,-13.05656537119882,3.274378717221859,6.384620587477253e-23,3.411287737090814e-22,SeAx_vs_MyLa,ENSG00000293925,ENSG00000293925,lncRNA,Down
ENSG00000249460.3,147.50102533881898,-13.043812254561885,3.2722074847320597,6.3232826096625e-23,3.3805314220263707e-22,SeAx_vs_MyLa,ENSG00000249460,LINC02500,lncRNA,Down
ENSG00000250033.6,143.01474002143257,-12.988316656000938,3.271464970852663,2.3846001936941714e-22,1.2425861684127713e-21,SeAx_vs_MyLa,ENSG00000250033,SLC7A11-AS1,lncRNA,Down
ENSG00000253339.5,137.60473072663723,-12.927553821497002,3.2633158568296783,2.8620022965738204e-22,1.4840165309151952e-21,SeAx_vs_MyLa,ENSG00000253339,ENSG00000253339,lncRNA,Down
ENSG00000140505.9,136.98049056212582,-12.922847548769827,3.259325377587931,1.719353294481644e-22,9.019682070465198e-22,SeAx_vs_MyLa,ENSG00000140505,CYP1A2,protein_coding,Down
ENSG00000165383.13,137.28812958353987,-12.905919313367317,3.2617575435673367,3.298528827306174e-22,1.705429839572586e-21,SeAx_vs_MyLa,ENSG00000165383,LRRC18,protein_coding,Down
ENSG00000298687.1,137.48341680626837,-12.903641481974184,3.2577515705703646,2.086615911457485e-22,1.0908002350090703e-21,SeAx_vs_MyLa,ENSG00000298687,ENSG00000298687,lncRNA,Down
ENSG00000259107.2,124.04742342821741,-12.760297652139055,3.244315148037745,8.272035683140864e-22,4.189808291305303e-21,SeAx_vs_MyLa,ENSG00000259107,LINC00911,lncRNA,Down
ENSG00000115602.19,114.35977818224706,-12.625311859569175,3.228494591941379,1.7163406738714775e-21,8.545926395888694e-21,SeAx_vs_MyLa,ENSG00000115602,IL1RL1,protein_coding,Down
ENSG00000122679.10,114.1606902909813,-12.600149899352493,3.2503411452976008,6.383007710403252e-20,2.934349066766083e-19,SeAx_vs_MyLa,ENSG00000122679,RAMP3,protein_coding,Down
ENSG00000230533.6,109.34394972487523,-12.529248571687507,3.239835064323008,8.104345974283199e-20,3.713282816605716e-19,SeAx_vs_MyLa,ENSG00000230533,LINC03004,lncRNA,Down
ENSG00000303809.1,105.15385271727484,-12.492116612263862,3.215027526854536,5.3266065062454745e-21,2.5987515130552196e-20,SeAx_vs_MyLa,ENSG00000303809,ENSG00000303809,lncRNA,Down
