Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_line,Ensembl,gene_symbol,gene_type
ENSG00000150459.15,3886.2628064105306,-0.2716720138649287,0.04831534532314274,-5.622892934903635,1.87785795179358e-8,5.141651414699982e-8,HuT 78,ENSG00000150459,SAP18,protein_coding
ENSG00000165480.18,1282.4708345069648,-0.21375161410538562,0.08432403763604729,-2.534883529035497,0.01124847185743279,0.017564401056908256,HuT 78,ENSG00000165480,SKA3,protein_coding
ENSG00000173141.7,1228.0265644423757,-0.13734259205670837,0.07156795375102733,-1.9190515427407602,0.05497781113679388,0.07625048281455929,HuT 78,ENSG00000173141,MRPL57,protein_coding
ENSG00000291046.2,53.61942145025367,-0.31431531267354723,0.22825812923148278,-1.377016948889437,0.1685070077701817,0.21220322256451607,HuT 78,ENSG00000291046,ENSG00000291046,lncRNA
ENSG00000224429.11,97.3150266702813,2.1875596219189197,0.27484577286654094,7.959226001926362,1.7311877763934708e-15,7.1019530602447966e-15,HuT 78,ENSG00000224429,LINC00539,lncRNA
ENSG00000180776.19,1989.0915514771839,-0.25305749708258674,0.07736412866524621,-3.2709926609212383,0.0010717069163748826,0.0019236178145332155,HuT 78,ENSG00000180776,ZDHHC20,protein_coding
ENSG00000165487.16,1163.1089872721868,-0.044131412072406694,0.06643709362444285,-0.664258619166482,0.5065248011291128,0.566151592830384,HuT 78,ENSG00000165487,MICU2,protein_coding
ENSG00000226525.5,91.11436453286235,0.4317970558481952,0.2184281705703557,1.976837761909073,0.0480599717544931,0.0673862717368509,HuT 78,ENSG00000226525,RPS7P10,processed_pseudogene
ENSG00000289860.2,13.20075989312164,-2.1721555818986324,1.1818701296754641,-1.8378970136888864,0.06607758225286114,0.0903372928922472,HuT 78,ENSG00000289860,ENSG00000289860,lncRNA
ENSG00000102678.8,57.95693142218849,-6.399816471494298,1.2462854412802291,-5.135112919974558,2.8197466924569236e-7,7.087941910392281e-7,HuT 78,ENSG00000102678,FGF9,protein_coding
ENSG00000276476.5,16.384108467973284,-3.681895075688775,1.337297562285632,-2.753235464959565,0.005900943773970436,0.009583483610795064,HuT 78,ENSG00000276476,LINC00540,lncRNA
ENSG00000151835.18,1811.252161392937,-0.44283675221852514,0.08243432062632994,-5.371994927038688,7.787030018197564e-8,2.04103354463803e-7,HuT 78,ENSG00000151835,SACS,protein_coding
ENSG00000232977.7,3.582550891857726,-1.2058116636767116,1.6257163951811848,-0.7417109572437601,0.45826247959213523,0.5189212494736296,HuT 78,ENSG00000232977,LINC00327,lncRNA
ENSG00000127863.18,120.25532405188632,-7.672341134062245,1.2111852908547125,-6.334572581085432,2.380001137601306e-10,7.408813271959583e-10,HuT 78,ENSG00000127863,TNFRSF19,protein_coding
ENSG00000027001.12,668.2352812493616,0.023926630010265088,0.0956904226281892,0.25004205596659784,0.8025548254023275,0.8376213048111097,HuT 78,ENSG00000027001,MIPEP,protein_coding
ENSG00000205861.14,15.428270389338715,-0.7010097495652055,0.5467887333722965,-1.2820486355703735,0.1998255856451199,0.24757091056931696,HuT 78,ENSG00000205861,PCOTH,lncRNA
ENSG00000287530.2,12.85418586536155,-4.442278518636477,1.341955261834759,-3.3103029921898206,9.319503039824226e-4,0.0016839021377554311,HuT 78,ENSG00000287530,ENSG00000287530,lncRNA
ENSG00000182957.18,1255.2568406533169,-1.1557350831204944,0.07738590224011092,-14.934698047901675,1.9595972180710915e-50,2.90614107299202e-49,HuT 78,ENSG00000182957,SPATA13,protein_coding
ENSG00000225674.1,10.80068265977672,0.8334212552565647,0.45074820188675324,1.8489730003758393,0.06446171146836974,0.08830337673618625,HuT 78,ENSG00000225674,IPO7P2,processed_pseudogene
ENSG00000102699.8,3777.4041883284403,-0.8351315652444318,0.06578641749288851,-12.694589507548564,6.336128711636685e-37,6.041072159072443e-36,HuT 78,ENSG00000102699,PARP4,protein_coding
ENSG00000243008.4,26.59491076414391,-6.807235293229353,1.2180866745397554,-5.58846544791356,2.290849456625945e-8,6.238116433417511e-8,HuT 78,ENSG00000243008,ENSG00000243008,lncRNA
ENSG00000297942.1,41.048115434696655,-3.6316296966839845,1.513101337190829,-2.4001232484708135,0.016389552482323856,0.02492459299339734,HuT 78,ENSG00000297942,ENSG00000297942,lncRNA
ENSG00000305302.1,28.219735449173278,-2.1743550682186066,1.3510172328938677,-1.6094206759755063,0.10752438724498112,0.14127608342455716,HuT 78,ENSG00000305302,ENSG00000305302,lncRNA
ENSG00000075673.14,29.499172821039366,0.5681476275308632,0.6190137382531732,0.9178271699334951,0.3587093554489991,0.4181869006877607,HuT 78,ENSG00000075673,ATP12A,protein_coding
ENSG00000151849.18,774.410347071375,-0.4709033416373949,0.09501993133956989,-4.955837527966019,7.20193797140823e-7,1.755650003507667e-6,HuT 78,ENSG00000151849,CPAP,protein_coding
ENSG00000291041.2,8.363808475467744,-5.304813555001215,1.3366270325287013,-3.9688061260928484,7.22336192391089e-5,1.4683595695774829e-4,HuT 78,ENSG00000291041,ENSG00000291041,lncRNA
ENSG00000151846.9,116.33407650099655,-1.0561767397558994,0.26577261048861034,-3.973986400683534,7.067960041132289e-5,1.43774842894158e-4,HuT 78,ENSG00000151846,PABPC3,protein_coding
ENSG00000234056.4,8.638696707652942,-3.869423110382286,1.368011788699179,-2.8285012909586547,0.00467665124708541,0.007706236855365629,HuT 78,ENSG00000234056,LINC00463,lncRNA
ENSG00000139505.15,1994.1352267292077,-0.8397817499096343,0.08932880919391753,-9.40101807566484,5.4037643187857615e-21,2.8364616985363876e-20,HuT 78,ENSG00000139505,MTMR6,protein_coding
ENSG00000139496.20,3568.292264696224,-0.7449492455747145,0.08628583663934365,-8.63350550436734,5.9499791597664216e-18,2.725489047486971e-17,HuT 78,ENSG00000139496,NUP58,protein_coding
ENSG00000132932.20,199.47605802835713,6.990106130131934,0.43273383392004733,16.15336167918739,1.0753785119011649e-58,2.008905739385753e-57,HuT 78,ENSG00000132932,ATP8A2,protein_coding
ENSG00000180730.6,253.0641187720444,6.882563007999968,0.4293145638760203,16.031515320285177,7.698242455189792e-58,1.413053417876282e-56,HuT 78,ENSG00000180730,SHISA2,protein_coding
ENSG00000127870.19,1634.9388574436127,0.6614902859900015,0.06431214370818328,10.28562022425372,8.181362604625971e-25,5.012623497328122e-24,HuT 78,ENSG00000127870,RNF6,protein_coding
ENSG00000277368.3,8.360969655560593,1.461067718516052,0.5471210829749216,2.6704650286397813,0.007574626148472729,0.012122514512228778,HuT 78,ENSG00000277368,ENSG00000277368,lncRNA
ENSG00000132964.15,1050.9036173783911,0.8573955733169328,0.08295922812771321,10.33514405410087,4.886773103250261e-25,3.026150713609693e-24,HuT 78,ENSG00000132964,CDK8,protein_coding
ENSG00000309044.1,3.444798977464062,-2.1261250002119407,1.705974432796704,-1.2462818664441877,0.2126609327697144,0.26193335239391086,HuT 78,ENSG00000309044,ENSG00000309044,lncRNA
ENSG00000132970.16,103.53551578764238,-3.936996588117722,0.7700232346980187,-5.112828302722191,3.173707439384292e-7,7.946466635439497e-7,HuT 78,ENSG00000132970,WASF3,protein_coding
ENSG00000234031.1,22.91756239898664,-0.0021448430804810507,0.47908397949567083,-0.0044769668205956615,0.9964279092273313,1,HuT 78,ENSG00000234031,RPS3AP44,processed_pseudogene
ENSG00000152484.16,2379.934671979826,-0.7626297308735657,0.07686202228436215,-9.922061743992462,3.337889055220025e-23,1.9184562856678458e-22,HuT 78,ENSG00000152484,USP12,protein_coding
ENSG00000232162.3,5.979408386583168,-1.8483715158286385,1.2300697019305646,-1.5026559169189064,0.13292779598405896,0.17128687801585388,HuT 78,ENSG00000232162,USP12-AS1,lncRNA
ENSG00000234772.4,12.370908005988245,2.0435341764892594,0.6903734016524371,2.960041872409882,0.003075972319942394,0.005188893042539358,HuT 78,ENSG00000234772,LINC00412,lncRNA
ENSG00000309412.1,45.64444757065157,-3.9852166301164713,1.3097988255951358,-3.0426173487410946,0.002345303531463798,0.004025688681246905,HuT 78,ENSG00000309412,ENSG00000309412,lncRNA
ENSG00000122026.14,18142.576289394885,0.24095247988936752,0.05894413814958497,4.087810721362868,4.354632125396891e-5,9.054460831764775e-5,HuT 78,ENSG00000122026,RPL21,protein_coding
ENSG00000122035.9,86.08849170020132,-2.87243485233903,0.27472938805254327,-10.45550631732803,1.38258330354606e-25,8.743021490655723e-25,HuT 78,ENSG00000122035,RASL11A,protein_coding
ENSG00000122034.18,9822.278778456255,1.0089969229578446,0.058226627061134524,17.328788801358137,2.8527320162949365e-67,6.49386201676287e-66,HuT 78,ENSG00000122034,GTF3A,protein_coding
ENSG00000122033.17,599.1253777230212,0.8341667426411714,0.0784515253555384,10.632893864851821,2.0950873975647034e-26,1.3658475519422002e-25,HuT 78,ENSG00000122033,MTIF3,protein_coding
ENSG00000289827.2,6.360840625812399,0.7400103566754286,0.9234592032733073,0.8013460194585498,0.42293135620062733,0.4837706069680908,HuT 78,ENSG00000289827,ENSG00000289827,lncRNA
ENSG00000139517.11,587.6609857322433,-0.055158321001067906,0.12437662217296465,-0.4434782038409264,0.6574198812057008,0.70851694470313,HuT 78,ENSG00000139517,LNX2,protein_coding
ENSG00000186184.22,3558.6656015821886,0.5719682515464196,0.05013376789489613,11.408842294589409,3.77723021922996e-30,2.8337135417715545e-29,HuT 78,ENSG00000186184,POLR1D,protein_coding
ENSG00000180389.7,12.816795792085328,0.053062106930210996,0.5373874703153554,0.09874087108706224,0.9213440169766876,0.9383671440669333,HuT 78,ENSG00000180389,ATP5F1EP2,processed_pseudogene
ENSG00000261485.2,21.950224455185623,-0.7693304407796334,0.3919696816871202,-1.962729457717936,0.04967761834590014,0.06945871635579498,HuT 78,ENSG00000261485,PAN3-AS1,lncRNA
ENSG00000152520.16,1018.1743615223547,0.580722936946117,0.06668937817509345,8.707877518687079,3.0961760239428255e-18,1.4384853078043496e-17,HuT 78,ENSG00000152520,PAN3,protein_coding
ENSG00000232587.1,37.41711714645885,0.2063631444149084,0.26714695296065805,0.7724705153021113,0.43983580342152306,0.5006772409643274,HuT 78,ENSG00000232587,EEF1A1P3,processed_pseudogene
ENSG00000132963.11,3634.054094271164,0.4107745830834534,0.06295625472963683,6.5247620724502875,6.810956368256139e-11,2.1953631402898296e-10,HuT 78,ENSG00000132963,POMP,protein_coding
ENSG00000139508.17,228.8718280629549,0.18990855611399066,0.15031736088199618,1.2633840495847635,0.20645119357188887,0.2549333562751854,HuT 78,ENSG00000139508,SLC46A3,protein_coding
ENSG00000139514.15,5146.987360336809,-0.12433848706689098,0.08227516182294016,-1.5112518081030697,0.13072430721581826,0.1687266544503879,HuT 78,ENSG00000139514,SLC7A1,protein_coding
ENSG00000122042.11,634.889084114211,0.831092002456156,0.11629011930163201,7.146712097701774,8.888101621392101e-13,3.207056204375418e-12,HuT 78,ENSG00000122042,UBL3,protein_coding
ENSG00000232117.3,17.555981056897963,-2.2739794631484314,1.3700809158621032,-1.659740995456143,0.09696656838854781,0.12844037505958106,HuT 78,ENSG00000232117,LINC00384,lncRNA
ENSG00000102781.16,488.7287553984415,-0.38425728060506664,0.10513020735456878,-3.655060617440773,2.5712121844248905e-4,4.944001962431245e-4,HuT 78,ENSG00000102781,KATNAL1,protein_coding
ENSG00000238121.9,269.40402611379204,3.19905613669639,0.41728558457836973,7.666347113161731,1.7696387573635486e-14,6.922069506150212e-14,HuT 78,ENSG00000238121,LINC00426,lncRNA
ENSG00000285840.3,4.3028205460068545,-0.41236142202304993,1.0249791296142505,-0.4023120179805432,0.6874544111050569,0.7358834712563991,HuT 78,ENSG00000285840,ENSG00000285840,lncRNA
ENSG00000189403.17,20390.601448975278,0.6702126523455614,0.060917283474609674,11.002011483734432,3.7370158966449617e-28,2.593903130119895e-27,HuT 78,ENSG00000189403,HMGB1,protein_coding
ENSG00000132952.14,896.1751006808538,1.1691264941198,0.09059719068951504,12.904666085359146,4.2364790520641145e-38,4.218817243898199e-37,HuT 78,ENSG00000132952,USPL1,protein_coding
ENSG00000132965.12,3074.221392371113,0.8886930066821472,0.15390242641330903,5.774392434174746,7.723124805118973e-9,2.165932700120639e-8,HuT 78,ENSG00000132965,ALOX5AP,protein_coding
ENSG00000237879.3,10.962967753496647,-0.8119357329414081,0.7413663958806614,-1.095188205795217,0.27343419167011884,0.3282346250181037,HuT 78,ENSG00000237879,LINC00398,lncRNA
ENSG00000286286.4,6.52442598566477,-2.4333267863203556,1.495038584458595,-1.6276013285647388,0.10360944724356726,0.13661317784415306,HuT 78,ENSG00000286286,ENSG00000286286,lncRNA
ENSG00000120694.22,11673.277408594511,0.44421631590775595,0.06069050226017199,7.319371225557841,2.4913552255427015e-13,9.240709910061594e-13,HuT 78,ENSG00000120694,HSPH1,protein_coding
ENSG00000187676.10,267.0400813946013,-1.2442762559200065,0.12906131925123504,-9.640969603742056,5.367852810318935e-22,2.942628001740016e-21,HuT 78,ENSG00000187676,B3GLCT,protein_coding
ENSG00000133105.9,22.37756298135857,-4.700059794704933,1.2905094919514242,-3.6420187716696373,2.7050834206037214e-4,5.187494056959502e-4,HuT 78,ENSG00000133105,RXFP2,protein_coding
ENSG00000073910.24,574.8936039635329,3.8786131519338904,0.19139741269480132,20.264710464600967,2.63505898307837e-91,1.0284767250947493e-89,HuT 78,ENSG00000073910,FRY,protein_coding
ENSG00000302448.1,4.807428101051855,6.7148999427516145,1.1323398798733,5.930109909670372,3.027319711976811e-9,8.743258526529835e-9,HuT 78,ENSG00000302448,ENSG00000302448,lncRNA
ENSG00000139618.19,859.3680177626424,-0.2483082435295854,0.08779023462444195,-2.8284266990722124,0.004677741201750694,0.00770661519490194,HuT 78,ENSG00000139618,BRCA2,protein_coding
