ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,module
GO:1903131,mononuclear cell differentiation,61/1244,382/12061,0.15968586387434555,1.5482083634955641,3.6923676586336334,3.3607528239371754e-4,0.00920846273758786,0.007716086333213954,SOCS3/CD80/JAK3/PIK3R1/GPR183/STAT5B/BCL6/IL15/SASH3/STAT3/SPN/SMAD7/TNFSF4/WNT10B/IL7R/IL2RA/NFKBIZ/CD3G/KLHL25/CD3D/SLAMF1/CD40LG/IL9/STAT4/RHOH/CARD11/ITM2A/GPR18/IL12RB1/CTLA4/SEMA4A/NFAM1/IL6/INHBA/CD8A/JAG2/TGFBR2/DHRS2/CCR6/PGLYRP3/LYN/IL11/HLX/EGR3/FUT7/FOXP3/RORC/NCKAP1L/HLA-DOA/PDE1B/IRF1/SOCS1/LYL1/CSF1R/BATF/PIK3CD/ZAP70/TNFRSF9/RASGRP1/IL4R/ZMIZ1,61,Module 2
GO:0001938,positive regulation of endothelial cell proliferation,17/1244,67/12061,0.2537313432835821,2.460011038057302,4.063890031821952,3.4242137633217374e-4,0.009278939813108483,0.007775141488751458,STAT5A/PRKCA/STAT3/ZNF580/NR4A1/TNFSF12/HSPG2/LRG1/ANG/GHRL/PLXNB3/PGF/ACVRL1/VEGFC/EGR3/PIK3CD/PPP1R16B,17,Module 2
GO:0046638,positive regulation of alpha-beta T cell differentiation,13/1244,44/12061,0.29545454545454547,2.8645315697164575,4.201733255213632,3.425176948738689e-4,0.009278939813108483,0.007775141488751458,CD80/SASH3/TNFSF4/NFKBIZ/KLHL25/IL12RB1/TGFBR2/HLX/FOXP3/NCKAP1L/SOCS1/ZAP70/IL4R,13,Module 2
GO:0001936,regulation of endothelial cell proliferation,21/1244,92/12061,0.22826086956521738,2.2130661960016775,3.960772609607134,3.5571752517264406e-4,0.009582390635970946,0.008029413326930706,STAT5A/PRKCA/VASH1/STAT3/ZNF580/NR4A1/TNFSF12/PTPRM/HSPG2/LRG1/TNF/ANG/GHRL/PLXNB3/PGF/ACVRL1/VEGFC/EGR3/ATP5IF1/PIK3CD/PPP1R16B,21,Module 2
GO:0007260,tyrosine phosphorylation of STAT protein,14/1244,50/12061,0.28,2.7146945337620583,4.1201460519725766,3.7958358326787905e-4,0.010111684898719334,0.008472927118909322,SOCS3/OSM/JAK3/IL15/LIF/IL13/TNFRSF18/IL6/TNF/TNFRSF1A/LYN/SOCS1/CSF1R/CCL5,14,Module 2
GO:0045576,mast cell activation,14/1244,50/12061,0.28,2.7146945337620583,4.1201460519725766,3.7958358326787905e-4,0.010111684898719334,0.008472927118909322,NR4A3/SCN11A/GAB2/LCP2/S100A13/CLNK/RHOH/IL13/FCER1A/LYN/UNC13D/PIK3CD/RASGRP1/IL4R,14,Module 2
GO:0002699,positive regulation of immune effector process,35/1244,188/12061,0.18617021276595744,1.8049830676609424,3.7723837490003342,3.828271389611601e-4,0.010141746581871617,0.008498116832886001,CD55/HK1/CD80/STAT5B/SASH3/NR4A3/TNFSF4/TNFRSF4/ZP3/MZB1/GAB2/NFKBIZ/IL1R1/COLEC10/SLAMF1/CLNK/FCER2/TLR7/ITGAM/IL13/PVR/IL12RB1/CARD9/CD36/IL6/TNF/IL5/IL18RAP/IL17F/HLX/FOXP3/RASGRP1/HLA-DMB/IL4R/MYO18A,35,Module 2
GO:0002685,regulation of leukocyte migration,32/1244,167/12061,0.19161676646706588,1.8577892446618018,3.7853434888196125,3.9568525372052707e-4,0.010424784569175425,0.008735284056976586,PIK3R1/NEDD9/EMILIN1/SPN/ZNF580/DPP4/GCNT1/ZP3/IL1R1/SLAMF1/GPR18/ADTRP/TNFRSF18/PADI2/IL6/EDN2/CD9/TNFAIP6/TNF/CCR6/LYN/CCL3/PGF/DAPK2/VEGFC/FUT7/NCKAP1L/CSF1R/CORO1A/CCL5/LGALS3/ST3GAL4,32,Module 2
GO:0006690,icosanoid metabolic process,17/1244,68/12061,0.25,2.4238344051446945,3.992826614016051,4.134172308911351e-4,0.010742648072207941,0.009001632773528941,COMT/GPX1/CYP1B1/ALOX12B/PLA2G4A/PTGS2/CYP1A2/PTGES/EDN2/AKR1C4/TNFRSF1A/CYP1A1/CYP4Z1/DAGLA/TBXAS1/FADS1/AKR1C2,17,Module 2
GO:0001935,endothelial cell proliferation,23/1244,106/12061,0.2169811320754717,2.1037053327670936,3.870452238035053,4.165733417424182e-4,0.010742648072207941,0.009001632773528941,STAT5A/PRKCA/PRKX/VASH1/STAT3/ZNF580/ERN1/NR4A1/TNFSF12/PTPRM/HSPG2/LRG1/TNF/ANG/GHRL/PLXNB3/PGF/ACVRL1/VEGFC/EGR3/ATP5IF1/PIK3CD/PPP1R16B,23,Module 2
GO:0045766,positive regulation of angiogenesis,23/1244,106/12061,0.2169811320754717,2.1037053327670936,3.870452238035053,4.165733417424182e-4,0.010742648072207941,0.009001632773528941,CTSH/PRKCA/MTDH/EMILIN1/STAT3/CYP1B1/ADM2/TNFSF12/GATA6/EMILIN2/ITGAX/LRG1/TGFBR2/GHRL/SPHK1/PGF/TJP1/ACVRL1/VEGFC/HSPB6/ETS1/PIK3CD/HK2,23,Module 2
GO:0023061,signal release,53/1244,323/12061,0.16408668730650156,1.5908758324788708,3.650319386982705,4.1708578799152184e-4,0.010742648072207941,0.009001632773528941,RAB11FIP1/NLGN1/CASK/OSM/ORAI1/COMT/SYT4/ITPR1/STX3/PRKCE/NR4A1/LIF/PLA2G4A/MCTP2/OTOF/ABCA12/NRXN2/PTGS2/SYBU/ABAT/PTGES/CHRNA4/ERC2/IL6/RIMS2/INHBA/GABBR1/P2RX1/FFAR1/CADPS2/TNF/IL1RN/RPH3AL/ADORA2A/PRKN/GHRL/SYN1/GRIK5/SPP1/LYN/IL11/STX1B/SYT5/UNC13B/UNC13A/IRS1/FOXD1/CPLX1/SELENOM/CCL5/FOXO1/PCK2/C2CD2L,53,Module 2
GO:0019369,arachidonic acid metabolic process,10/1244,29/12061,0.3448275862068966,3.3432198691650963,4.284237692697018,4.1895207288902717e-4,0.010742648072207941,0.009001632773528941,GPX1/CYP1B1/ALOX12B/PLA2G4A/PTGS2/CYP1A2/CYP1A1/CYP4Z1/DAGLA/TBXAS1,10,Module 2
GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,19/1244,81/12061,0.2345679012345679,2.2742149974197132,3.901999793091921,4.647194558924297e-4,0.011852818037256385,0.009931882212437872,PRKCA/S1PR4/RAPGEF2/PTGER3/AKAP13/ADM2/PDE4B/APLP1/PTGIR/RAMP3/RXFP1/ADGRB1/ADORA2A/S1PR3/ADGRD1/GPR3/CRTC3/GNG2/GPR65,19,Module 2
GO:0032612,interleukin-1 production,18/1244,75/12061,0.24,2.3268810289389066,3.9089121407441922,4.837779184243656e-4,0.012209026941288595,0.010230361853882567,HK1/TRIM16/STAT3/CARD16/S100A13/GBP5/CD36/IL6/FFAR1/TNF/CD33/GHRL/SPHK1/S1PR3/IL1R2/CCL3/SAA1/AIM2,18,Module 2
GO:0032652,regulation of interleukin-1 production,18/1244,75/12061,0.24,2.3268810289389066,3.9089121407441922,4.837779184243656e-4,0.012209026941288595,0.010230361853882567,HK1/TRIM16/STAT3/CARD16/S100A13/GBP5/CD36/IL6/FFAR1/TNF/CD33/GHRL/SPHK1/S1PR3/IL1R2/CCL3/SAA1/AIM2,18,Module 2
GO:0016042,lipid catabolic process,40/1244,227/12061,0.1762114537444934,1.708429536665864,3.6540478936465894,4.941802637569007e-4,0.012387714495432162,0.010380090275849747,LPIN2/ACAA2/GALC/NUDT8/CYP1B1/MTLN/PRKCE/AIG1/MFSD2A/PLCB2/CPS1/PLA2G4A/LIPE/ADTRP/ENPP2/CYP1A2/HCAR1/PLAAT4/HSD17B14/TNF/ABHD1/ECHDC2/SPHK1/SPP1/PLA1A/DAGLA/CRTC3/ACACB/IRS1/SMPD1/SRD5A3/PLCXD2/PLD6/ACADS/LCT/AUH/PCK2/HSD17B11/SESN2/FMC1,40,Module 2
GO:0031338,regulation of vesicle fusion,8/1244,20/12061,0.4,3.8781350482315116,4.368429356454821,5.063591326600008e-4,0.012387714495432162,0.010380090275849747,SYT4/SLAMF1/ERC2/SPHK1/GRIK5/CPLX1/CORO1A/TBC1D4,8,Module 2
GO:0035739,"CD4-positive, alpha-beta T cell proliferation",8/1244,20/12061,0.4,3.8781350482315116,4.368429356454821,5.063591326600008e-4,0.012387714495432162,0.010380090275849747,CD55/TWSG1/IL2RA/CBLB/CD274/CARD11/TGFBR2/FOXP3,8,Module 2
GO:0046639,negative regulation of alpha-beta T cell differentiation,8/1244,20/12061,0.4,3.8781350482315116,4.368429356454821,5.063591326600008e-4,0.012387714495432162,0.010380090275849747,JAK3/BCL6/SMAD7/TNFSF4/HLX/FOXP3/SOCS1/IL4R,8,Module 2
GO:0071378,cellular response to growth hormone stimulus,8/1244,20/12061,0.4,3.8781350482315116,4.368429356454821,5.063591326600008e-4,0.012387714495432162,0.010380090275849747,STAT5A/TYK2/JAK3/PIK3R1/STAT5B/STAT3/GHRL/LYN,8,Module 2
GO:2000561,"regulation of CD4-positive, alpha-beta T cell proliferation",8/1244,20/12061,0.4,3.8781350482315116,4.368429356454821,5.063591326600008e-4,0.012387714495432162,0.010380090275849747,CD55/TWSG1/IL2RA/CBLB/CD274/CARD11/TGFBR2/FOXP3,8,Module 2
GO:0002703,regulation of leukocyte mediated immunity,34/1244,184/12061,0.18478260869565216,1.7915297777156436,3.6690465379919535,5.305710048012235e-4,0.01291415212193841,0.010821210394476463,CD55/CD80/JAK3/STAT5B/BCL6/SASH3/SPN/SMAD7/TNFSF4/IL7R/ZP3/GAB2/IL1R1/SLAMF1/CLNK/FCER2/C4BPB/ITGAM/IL13/PVR/IL12RB1/IL6/TNF/IL18RAP/LYN/PRAM1/FUT7/FOXP3/NCKAP1L/CD96/UNC13D/WAS/RASGRP1/IL4R,34,Module 2
GO:0045622,regulation of T-helper cell differentiation,11/1244,35/12061,0.3142857142857143,3.047106109324759,4.112862646650862,5.41178280124737e-4,0.013026233233348204,0.010915126996693945,CD80/JAK3/BCL6/SMAD7/TNFSF4/NFKBIZ/IL12RB1/HLX/FOXP3/BATF/IL4R,11,Module 2
GO:0120254,olefinic compound metabolic process,19/1244,82/12061,0.23170731707317074,2.2464806681828877,3.840719764565489,5.474783185087282e-4,0.013026233233348204,0.010915126996693945,RDH10/DHRS7/GPX1/STAT5B/CYP1B1/FADS2/ALOX12B/PLA2G4A/LIPE/PTGS2/CYP1A2/AKR1C4/CYP1A1/ABCA4/CYP4Z1/DAGLA/TBXAS1/FADS1/AKR1C2,19,Module 2
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,27/1244,135/12061,0.2,1.9390675241157558,3.7208891541598286,5.481192040726533e-4,0.013026233233348204,0.010915126996693945,MAP2K5/NLGN1/FAT1/MBP/FXYD5/MPZ/PTPRM/CLDN16/CDH1/ITGAM/ITGA3/PVR/DSCAML1/ROBO3/HMCN2/DSCAM/CLDN7/LRFN5/TGFBR2/CDH8/IL1RN/CEACAM19/LRRC4B/PLXNB3/CLDN4/CDH11/ACVR1,27,Module 2
GO:0045621,positive regulation of lymphocyte differentiation,23/1244,108/12061,0.21296296296296297,2.06474782660474,3.769212385011791,5.514755675432087e-4,0.013026233233348204,0.010915126996693945,CD80/STAT5B/BCL6/IL15/SASH3/TNFSF4/WNT10B/IL7R/IL2RA/NFKBIZ/KLHL25/RHOH/IL12RB1/TGFBR2/HLX/EGR3/FOXP3/NCKAP1L/SOCS1/ZAP70/RASGRP1/IL4R/ZMIZ1,23,Module 2
GO:0050905,neuromuscular process,23/1244,108/12061,0.21296296296296297,2.06474782660474,3.769212385011791,5.514755675432087e-4,0.013026233233348204,0.010915126996693945,DMD/COMT/ASCL1/ITPR1/GAA/MAP1A/ACTN3/NR4A1/STRA6/ADARB1/GSTO1/CNTNAP1/NPAS1/ATP8A2/JPH4/CNTNAP2/TNF/SPTBN4/ADORA2A/PRKN/USH1G/NPR2/GRIN2D,23,Module 2
GO:1904018,positive regulation of vasculature development,23/1244,108/12061,0.21296296296296297,2.06474782660474,3.769212385011791,5.514755675432087e-4,0.013026233233348204,0.010915126996693945,CTSH/PRKCA/MTDH/EMILIN1/STAT3/CYP1B1/ADM2/TNFSF12/GATA6/EMILIN2/ITGAX/LRG1/TGFBR2/GHRL/SPHK1/PGF/TJP1/ACVRL1/VEGFC/HSPB6/ETS1/PIK3CD/HK2,23,Module 2
GO:0017157,regulation of exocytosis,28/1244,142/12061,0.19718309859154928,1.911756713916942,3.7062410465244615,5.543636829094773e-4,0.013030264017406586,0.01091850452871762,NLGN1/CASK/SEPTIN1/SYT4/SCAMP5/HYAL3/STXBP6/ZP3/GAB2/SDC4/ITGAM/IL13/RIMS2/RAB26/P2RX1/CADPS2/RPH3AL/PRKN/SYN1/LYN/PRAM1/SYT5/NCKAP1L/CPLX1/UNC13D/RAB9A/RAB3D/IL4R,28,Module 2
GO:1901699,cellular response to nitrogen compound,72/1244,477/12061,0.1509433962264151,1.463447188011891,3.502358479749316,5.605103162416086e-4,0.013110473006724455,0.010985714388160308,STAT5A/LPIN2/TYK2/PRKCA/SOCS3/SESN3/JAK3/PIK3R1/COMT/MAPK13/RAPGEF2/ITPR1/STAT5B/BCL2L1/FAT1/SLC9A1/DMTN/STING1/STAT3/CYP1B1/NR4A3/VIM/WNT10B/MZB1/NR4A1/APLP1/CPS1/NEURL1/CDH1/PTGS2/GNAO1/COL1A1/NTRK2/GJB2/CD36/CHRNA4/RYR2/FBN1/ACHE/INHBA/GNA15/AGTRAP/HTR3B/COL1A2/TNF/GRB10/TNS2/COL5A2/PRKN/HCN4/GHRL/LYN/SLC2A4/AHSG/COL16A1/PDGFRA/FUT7/IRS1/SOCS1/CACNA2D1/GNG2/TBC1D4/STAMBPL1/NPR2/FOXO1/SGCB/MYO5A/PKD2/CFLAR/PCK2/GRIN2D/SESN2,72,Module 2
GO:2000649,regulation of sodium ion transmembrane transporter activity,9/1244,25/12061,0.36,3.4903215434083603,4.226829887757288,5.662268092688174e-4,0.013179891021572715,0.011043882120485826,DMD/SLC9A1/PRKCE/FXYD5/FXYD2/SCN1B/TESC/PTPN3/RANGRF,9,Module 2
GO:1903707,negative regulation of hemopoiesis,18/1244,76/12061,0.23684210526315788,2.2962641732949733,3.8442508951232752,5.739121254181327e-4,0.013294244644347565,0.011139702937813438,JAK3/PIK3R1/BCL6/SMAD7/TNFSF4/GPR55/CTLA4/FBN1/TNFAIP6/INHBA/PGLYRP3/LYN/CCL3/HLX/FOXP3/IRF1/SOCS1/IL4R,18,Module 2
GO:0002237,response to molecule of bacterial origin,41/1244,237/12061,0.1729957805907173,1.6772524997625735,3.570861520594203,6.223042845560976e-4,0.014345908867531194,0.012020928411693445,CD55/PRKCA/CD80/MTDH/IL10RA/CDK19/TLR1/SIGIRR/VIM/TNFSF4/PRKCE/PDE4B/NR4A1/NFKBIZ/CPS1/CD274/CARD16/IL13/PTGS2/PTGIR/GBP5/GJB2/CARD9/LY96/CD36/LOXL1/IL6/CXCL3/IRAK2/TNF/PDCD1LG2/CYP1A1/LYN/PPBP/FOXP3/CD96/IL12RB2/NFKB2/PCK2/PLSCR3/SLC11A1,41,Module 2
GO:0002279,mast cell activation involved in immune response,12/1244,41/12061,0.2926829268292683,2.837659791388911,3.997010017203626,6.322966608314877e-4,0.014437440422318969,0.012097625836560343,NR4A3/SCN11A/GAB2/S100A13/CLNK/IL13/FCER1A/LYN/UNC13D/PIK3CD/RASGRP1/IL4R,12,Module 2
GO:0002448,mast cell mediated immunity,12/1244,41/12061,0.2926829268292683,2.837659791388911,3.997010017203626,6.322966608314877e-4,0.014437440422318969,0.012097625836560343,NR4A3/SCN11A/GAB2/S100A13/CLNK/IL13/FCER1A/LYN/UNC13D/PIK3CD/RASGRP1/IL4R,12,Module 2
GO:0032103,positive regulation of response to external stimulus,67/1244,440/12061,0.15227272727272728,1.476335501315405,3.4518186237909987,6.786396498914459e-4,0.015373237584558618,0.012881762331433014,PRKCA/OSM/PIK3R1/NEDD9/MAPK13/RNF34/EMILIN1/STAT5B/PTGER3/IL15/STING1/TLR1/TNFSF4/STX3/ZNF580/NLRC3/IKBKE/PRKCE/ZP3/NFKBIZ/CD274/COLEC10/SLAMF1/CLNK/TLR7/PYHIN1/PVR/PTGS2/GBP5/EMILIN2/IL1RL1/CARD9/LY96/CD36/TRAF3IP3/PLAU/IL6/EDN2/DSCAM/IRAK2/TNF/IL18RAP/TNFRSF1A/PYDC5/PIK3AP1/GHRL/CCR6/LYN/IL17F/CCL3/PGF/PDGFRA/DAPK2/VEGFC/NCKAP1L/IRF1/ALPK1/CSF1R/ETS1/CYBA/CCL5/RASGRP1/AIM2/TRIM3/NLRX1/BIRC3/ATAT1,67,Module 2
GO:0050673,epithelial cell proliferation,48/1244,291/12061,0.16494845360824742,1.5992309477243345,3.508996435295559,6.796926731859076e-4,0.015373237584558618,0.012881762331433014,STAT5A/MAP2K5/CASK/PRKCA/RPS6KA1/PRKX/GPX1/BCL2L1/VASH1/STAT3/NR4A3/WNT10B/ZNF580/NLRC3/ERN1/SFN/MAP2K1/ST8SIA1/NR4A1/NFKBIZ/TNFSF12/PTPRM/NKX2-8/HSPG2/IL6/SIX4/LRG1/ZNF703/YAP1/TNF/IGFBP3/ANG/GHRL/PLXNB3/IQGAP3/PGF/HLX/ACVRL1/VEGFC/EGR3/LAMB1/ATP5IF1/PIK3CD/CCL5/PPP1R16B/B4GALT1/CFLAR/FMC1,48,Module 2
GO:0042509,regulation of tyrosine phosphorylation of STAT protein,13/1244,47/12061,0.2765957446808511,2.681689129096258,3.9172497469982592,6.922676040967773e-4,0.015497764950888853,0.01298610807695357,SOCS3/OSM/IL15/LIF/IL13/TNFRSF18/IL6/TNF/TNFRSF1A/LYN/SOCS1/CSF1R/CCL5,13,Module 2
GO:0051924,regulation of calcium ion transport,30/1244,158/12061,0.189873417721519,1.8408868899833126,3.6080150254776315,6.936040495939902e-4,0.015497764950888853,0.01298610807695357,DMD/CASK/ORAI1/BIN1/SLC9A1/PRKCE/PDE4B/GSTO1/IL13/PTGS2/CACNA1D/RYR2/PDE4D/JPH4/GPR35/TMC1/PLPP4/P2RX1/FFAR1/ADORA2A/CD33/LYN/CCL3/BEST1/CACNA2D1/CORO1A/CYBA/CCL5/LGALS3/PKD2,30,Module 2
GO:1902107,positive regulation of leukocyte differentiation,29/1244,151/12061,0.19205298013245034,1.8620184834224145,3.614761101705079,6.981266380379546e-4,0.015497764950888853,0.01298610807695357,PRKCA/CD80/NEDD9/STAT5B/BCL6/IL15/SASH3/TNFSF4/WNT10B/IL7R/IL2RA/NFKBIZ/KLHL25/LIF/RHOH/IL12RB1/TGFBR2/TNF/IL5/HLX/EGR3/FOXP3/TESC/NCKAP1L/SOCS1/ZAP70/RASGRP1/IL4R/ZMIZ1,29,Module 2
GO:1903708,positive regulation of hemopoiesis,29/1244,151/12061,0.19205298013245034,1.8620184834224145,3.614761101705079,6.981266380379546e-4,0.015497764950888853,0.01298610807695357,PRKCA/CD80/NEDD9/STAT5B/BCL6/IL15/SASH3/TNFSF4/WNT10B/IL7R/IL2RA/NFKBIZ/KLHL25/LIF/RHOH/IL12RB1/TGFBR2/TNF/IL5/HLX/EGR3/FOXP3/TESC/NCKAP1L/SOCS1/ZAP70/RASGRP1/IL4R/ZMIZ1,29,Module 2
GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,11/1244,36/12061,0.3055555555555556,2.9624642729546267,3.998903243350966,7.075645994259716e-4,0.015563175478199695,0.013040917798208273,OSM/IL15/LIF/IL13/TNFRSF18/IL6/TNF/TNFRSF1A/LYN/CSF1R/CCL5,11,Module 2
GO:1903307,positive regulation of regulated secretory pathway,11/1244,36/12061,0.3055555555555556,2.9624642729546267,3.998903243350966,7.075645994259716e-4,0.015563175478199695,0.013040917798208273,NLGN1/SYT4/SCAMP5/HYAL3/ZP3/GAB2/ITGAM/IL13/UNC13D/RAB3D/IL4R,11,Module 2
GO:0050804,modulation of chemical synaptic transmission,50/1244,307/12061,0.16286644951140064,1.5790452150779768,3.485132154345105,7.132827776378665e-4,0.015617310131386165,0.013086279078316445,NLGN1/CASK/GIPC1/PRKAR1B/EIF2AK4/SYT4/RAPGEF2/STX3/MAP1A/PRKCE/APBA1/MCTP2/OTOF/NEURL1/PDE9A/CDH1/PTGS2/NTRK2/SYBU/LAMA2/CNTNAP4/SLC4A10/ERC2/PPP1R9A/ACHE/RIMS2/JPH4/GABBR1/P2RX1/ADGRB1/TNF/ADORA2A/BEGAIN/PRKN/GHRL/SYN1/GRIK5/DGKI/CDH11/EPHB1/FBXO2/DCC/STX1B/UNC13A/MAPK8IP2/CPLX1/DNM1/ATF4/ITPKA/GRIN2D,50,Module 2
GO:0010721,negative regulation of cell development,33/1244,180/12061,0.18333333333333332,1.7774785637727761,3.563925422523964,7.338820615674332e-4,0.015995293114617466,0.013403003966521018,JAK3/PIK3R1/SYT4/RAPGEF2/BCL6/SMAD7/TNFSF4/RFLNB/GPR55/CDH1/CTLA4/ULK2/SEMA4A/FSTL4/IL6/FBN1/DLL3/TNFAIP6/INHBA/TNF/S1PR3/PGLYRP3/SPP1/LYN/CCL3/DCC/HLX/FOXP3/IRF1/SOCS1/NPR2/SEMA4D/IL4R,33,Module 2
GO:0061564,axon development,57/1244,362/12061,0.1574585635359116,1.5266139347320173,3.44986968820655,7.394893308936346e-4,0.016044576206493112,0.013444299957232689,TSPAN2/MACF1/UST/FN1/KIFBP/PRDM8/CYFIP2/SCN11A/MAP1A/MAP2K1/APLP1/ADARB1/PTPRM/CDH1/NKX2-8/CNTNAP1/DSCAML1/ROBO3/NTRK2/LAMA2/ULK2/CHODL/SEMA4A/FSTL4/HMCN2/EDN2/SLIT3/DSCAM/ATP8A2/APBB2/NRCAM/ADGRB1/SPTBN4/OLFM1/PLXNB3/NOTCH3/SPP1/SCN1B/CDH11/EPHB1/GAP43/LAMB2/DCC/PLXNA2/TIAM2/FOXD1/APBB1/CRPPA/CSF1R/NPR2/NEO1/PGRMC1/TTL/SEMA4D/FIGNL2/TUBB3/VCL,57,Module 2
GO:0002719,negative regulation of cytokine production involved in immune response,8/1244,21/12061,0.38095238095238093,3.693461950696677,4.18926350114865,7.445659899769654e-4,0.016081954603331304,0.013475620596216582,JAK3/BCL6/SMAD7/SLAMF1/TNF/FOXP3/CD96/NLRX1,8,Module 2
GO:0099177,regulation of trans-synaptic signaling,50/1244,308/12061,0.16233766233766234,1.5739184448991523,3.4600438437069663,7.686382807573012e-4,0.01652744644049892,0.013848913465426568,NLGN1/CASK/GIPC1/PRKAR1B/EIF2AK4/SYT4/RAPGEF2/STX3/MAP1A/PRKCE/APBA1/MCTP2/OTOF/NEURL1/PDE9A/CDH1/PTGS2/NTRK2/SYBU/LAMA2/CNTNAP4/SLC4A10/ERC2/PPP1R9A/ACHE/RIMS2/JPH4/GABBR1/P2RX1/ADGRB1/TNF/ADORA2A/BEGAIN/PRKN/GHRL/SYN1/GRIK5/DGKI/CDH11/EPHB1/FBXO2/DCC/STX1B/UNC13A/MAPK8IP2/CPLX1/DNM1/ATF4/ITPKA/GRIN2D,50,Module 2
GO:0001667,ameboidal-type cell migration,51/1244,316/12061,0.16139240506329114,1.5647538564858154,3.4499012595891627,7.837429298363051e-4,0.016776997091808406,0.014058020503689738,STAT5A/MAP2K5/CTSH/PRKCA/GIPC1/PTP4A3/PRKX/GPX1/MACF1/VASH1/DMTN/PRR5L/FN1/CYP1B1/BCAS3/ZNF580/ARID5B/IQSEC1/DPP4/PRKCE/NR4A1/STARD13/TNFSF12/SDC4/PTPRM/ITGA3/PTGS2/ADTRP/ENPP2/ACVR1B/SEMA4A/SPRED1/PLEKHG5/EDN2/LRG1/ADGRA2/ADAMTS9/TGFBR2/ADGRB1/TNF/INSL3/DNAJA4/ACVRL1/VEGFC/EGR3/MESP1/ACVR1/ETS1/PIK3CD/CORO1A/SEMA4D,51,Module 2
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,22/1244,104/12061,0.21153846153846154,2.0509368043532032,3.6501657503143767,7.929504811607161e-4,0.01689865580962504,0.014159962510364693,OSM/CD80/NEDD9/DLG3/IL15/CD44/LIF/IL13/ENPP2/TNFRSF18/CD36/IL6/TNF/IL5/TNFRSF1A/LYN/IL11/ACVR1/CSF1R/CCL5/SEMA4D/UNC119,22,Module 2
GO:0032496,response to lipopolysaccharide,39/1244,225/12061,0.17333333333333334,1.6805251875669882,3.4943259542290304,8.030590509077104e-4,0.017038354642046335,0.014277020946971265,CD55/PRKCA/CD80/MTDH/IL10RA/CDK19/SIGIRR/VIM/TNFSF4/PRKCE/PDE4B/NR4A1/NFKBIZ/CPS1/CD274/CARD16/IL13/PTGS2/PTGIR/GBP5/GJB2/LY96/CD36/LOXL1/IL6/CXCL3/IRAK2/TNF/PDCD1LG2/CYP1A1/LYN/PPBP/FOXP3/CD96/IL12RB2/NFKB2/PCK2/PLSCR3/SLC11A1,39,Module 2
GO:0002709,regulation of T cell mediated immunity,17/1244,72/12061,0.2361111111111111,2.2891769381922114,3.720640637964227,8.388387052671739e-4,0.017719081902009246,0.014847425634151647,CD55/CD80/SASH3/SPN/SMAD7/TNFSF4/IL7R/ZP3/IL1R1/SLAMF1/PVR/IL12RB1/IL6/FUT7/FOXP3/NCKAP1L/WAS,17,Module 2
GO:0002700,regulation of production of molecular mediator of immune response,27/1244,139/12061,0.19424460431654678,1.883267019824655,3.551855468991141,8.776415770214586e-4,0.018457418253587255,0.015466102952404928,CD55/HK1/JAK3/BCL6/SASH3/NR4A3/SMAD7/TNFSF4/TNFRSF4/MZB1/IL1R1/SLAMF1/CLNK/CD40LG/TLR7/CD22/IL13/CARD9/CD36/IL6/TNF/IL5/IL17F/FOXP3/CD96/IL4R/NLRX1,27,Module 2
GO:0001964,startle response,7/1244,17/12061,0.4117647058823529,3.992197843767732,4.186584123203917,9.348948750066374e-4,0.01949052576372533,0.01633177912082533,COMT/NPAS1/CNTNAP2/ADORA2A/PRKN/NPR2/GRIN2D,7,Module 2
GO:0086019,cell-cell signaling involved in cardiac conduction,7/1244,17/12061,0.4117647058823529,3.992197843767732,4.186584123203917,9.348948750066374e-4,0.01949052576372533,0.01633177912082533,CACNA1D/RYR2/HCN4/SCN1B/CACNA1G/CACNA2D1/RANGRF,7,Module 2
GO:0002444,myeloid leukocyte mediated immunity,17/1244,73/12061,0.2328767123287671,2.2578183499977977,3.6554127170734634,9.904206997140036e-4,0.02055873270618462,0.017226866305802467,NR4A3/SCN11A/GAB2/S100A13/CLNK/ITGAM/IL13/CARD9/IL6/FCER1A/LYN/CCL3/PRAM1/UNC13D/PIK3CD/RASGRP1/IL4R,17,Module 2
GO:0070509,calcium ion import,12/1244,43/12061,0.27906976744186046,2.7056756150452403,3.7996622825908295,0.001011236858465774,0.02090034800148011,0.01751311746263094,CASK/ORAI1/CACNA1E/CACNA1D/PLPP4/P2RX1/CACNA1F/CCL3/CACNA1G/CACNA2D1/LGALS3/PKD2,12,Module 2
GO:0050708,regulation of protein secretion,34/1244,191/12061,0.17801047120418848,1.725871618322924,3.4291112030914004,0.0010530509474576154,0.02124506665439776,0.017801969029106253,RAB11FIP1/ORAI1/SYT4/ITPR1/PRKCE/FRMD4A/ABCG1/ABCA12/IL13/ADTRP/SYBU/ABAT/IL6/ACHE/FFAR1/TNF/RPH3AL/ANG/ADORA2A/CD33/PRKN/GHRL/UNC13B/VEGFC/SAA1/IRS1/APBB1/CCL5/FOXO1/NEO1/PCK2/C2CD2L/MYO18A/RHBDF2,34,Module 2
