"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000153363.16",318.472800668602,-0.63276426451282,0.185762894929751,-3.4063006218336,0.000658496273053588,0.00143514139591
"ENSG00000125457.17",1230.73224405312,0.359893877687619,0.105698215699862,3.40491913987993,0.000661836478250347,0.00144223836638869
"ENSG00000126453.13",1496.41512210583,-0.350322079610265,0.102973727464469,-3.40205301134838,0.000668816632329342,0.00145726451432286
"ENSG00000149541.12",1825.35236063163,0.351934378526514,0.103478632932393,3.40103428653187,0.000671314072937832,0.00146252084287913
"ENSG00000083312.21",5007.95578812405,-0.332231564877414,0.0977032939290767,-3.40041314388625,0.00067284107852057,0.001465661923829
"ENSG00000081870.14",1163.09481892202,-0.391283448176297,0.115076330434858,-3.4002079028562,0.000673346348632834,0.00146657682619789
"ENSG00000233621.4",73.7866445566775,-1.24782185316616,0.366988407900871,-3.40016694342893,0.000673447226310295,0.00146661082458054
"ENSG00000119772.21",37.8148735301367,1.76727602075802,0.519834088483885,3.39969244016364,0.000674616890033467,0.00146897208615972
"ENSG00000143320.11",22.6899646702896,-2.02402751833921,0.595487874567034,-3.39893993611681,0.000676475706538123,0.00147283318385515
"ENSG00000295178.1",5.66146153085855,-5.86848679967585,1.72692505447336,-3.39822899926917,0.000678236217843869,0.00147647929969808
"ENSG00000135905.22",4030.36113724855,0.382180144037356,0.112468477157028,3.398108996388,0.000678533803890644,0.00147694019576298
"ENSG00000198931.13",3417.42698040879,-0.253988465608462,0.0747818203654966,-3.39639319245094,0.000682801992222154,0.00148604254918652
"ENSG00000185246.20",946.529140602279,-0.545448768351789,0.16059991572019,-3.39632038974488,0.000682983645050371,0.00148624983487682
"ENSG00000106263.21",12639.1043350172,0.243299396500402,0.0716576220931679,3.39530379872317,0.000685524878020266,0.00149159113244131
"ENSG00000155961.6",682.385270435825,0.631365207613965,0.185979331885121,3.39481382804385,0.000686752823131063,0.00149407393850927
"ENSG00000196743.11",1462.63955491234,0.533675344648955,0.157230061948233,3.39423223546566,0.000688213041006316,0.00149706137666734
"ENSG00000166261.13",514.747373865046,-0.602403276174594,0.177482671572799,-3.39415262817645,0.000688413137247899,0.00149730727878906
"ENSG00000132825.7",56.7889389139946,1.56338231922585,0.460660272896574,3.39378585740746,0.000689335729543214,0.0014991243580912
"ENSG00000198133.11",11.5676877174291,4.48321169717881,1.32118119165289,3.39333599774456,0.000690468896722101,0.00150139886518586
"ENSG00000275066.7",301.214002533961,-0.75715856599118,0.223195546330025,-3.39235517213959,0.000692945537601992,0.00150659376144031
"ENSG00000204516.11",105.385163114831,-1.34558489160148,0.396716428975467,-3.39180531312127,0.000694337572328121,0.00150942950506113
"ENSG00000185838.16",509.784949026833,-0.813020107164767,0.239748333021949,-3.39113977109627,0.000696025949177201,0.00151277023681024
"ENSG00000100290.5",5.67960530184908,-5.87227373321251,1.73165680945687,-3.39113021768692,0.000696050212448621,0.00151277023681024
"ENSG00000272942.1",30.6585226001147,-1.79847516909924,0.530378867734809,-3.39092539033528,0.000696570611850912,0.0015137099840601
"ENSG00000103245.16",690.547262644219,-0.456745679258217,0.134703035819023,-3.39076010040239,0.00069699082319178,0.00151443180380225
"ENSG00000076201.18",1696.27750383496,-0.336178977085951,0.0991594783119288,-3.39028585879025,0.000698197780571055,0.00151686267851739
"ENSG00000250227.1",5.65238964536329,-5.86659023409494,1.73043315517317,-3.39024377599135,0.000698304976175136,0.00151690396441176
"ENSG00000015133.21",2718.8113577136,-0.484470688429161,0.142936537949073,-3.38941110076259,0.000700429159910733,0.00152132612078098
"ENSG00000261326.5",68.1003869897511,-1.42974172975477,0.421891473083639,-3.38888510664762,0.000701774082367225,0.00152403329893315
"ENSG00000157227.16",23.389372553843,1.99815191169979,0.58962460474172,3.38885435857119,0.000701852776793575,0.00152403329893315
"ENSG00000212232.1",55.7518449667519,1.56171202745266,0.460911074603833,3.38831525971685,0.00070323384080828,0.00152683944230023
"ENSG00000137571.13",17.0761947368527,-2.82894340674741,0.834984353100525,-3.38801966317425,0.000703992171897843,0.00152829298960531
"ENSG00000158169.16",468.004409950551,0.568298141729603,0.167746657345686,3.38783586345017,0.000704464079583436,0.0015291244534118
"ENSG00000090621.17",14308.3407733101,0.196013635696942,0.0578722941494458,3.3870030310319,0.000706606071370308,0.00153358036940937
"ENSG00000167702.15",1110.60815665641,-0.398287316518511,0.117632049086297,-3.38587416960084,0.000709519092777893,0.00153970835172594
"ENSG00000247572.10",160.712737033799,-0.96189727171096,0.284193880484631,-3.38465159795367,0.000712686517063376,0.00154638679115555
"ENSG00000137802.17",269.794296278044,0.658667073688713,0.194619119872281,3.38439036267847,0.000713365023700848,0.0015476637749312
"ENSG00000144395.19",112.918983274291,1.12695811329342,0.332992396470808,3.38433587444455,0.000713506621672317,0.00154777574634429
"ENSG00000124155.21",2144.52000583815,0.319442103635231,0.094413939485379,3.38342097974526,0.000715888052233096,0.00155274583838704
"ENSG00000146021.17",94.9965882093081,-1.05844804257178,0.31285582731161,-3.3831814854372,0.000716512663814464,0.00155390465484917
"ENSG00000108963.20",503.432212200997,-0.577153017879882,0.170631262630909,-3.38245763983073,0.000718403563798188,0.00155780903899758
"ENSG00000137996.15",1731.73294686038,-0.342035428946181,0.101123594317095,-3.38235039266558,0.000718684119305401,0.00155822095702167
"ENSG00000288891.3",20.2488817667689,-2.29528778532215,0.678866382899937,-3.38105972417914,0.000722068464316889,0.00156536143007947
"ENSG00000132535.23",77.0355458455038,1.1353350541184,0.335797963600956,3.38100637044831,0.000722208684735145,0.0015654681004971
"ENSG00000239306.7",2980.53365671083,-0.449110540739453,0.132876833711848,-3.37990098193773,0.000725119484262848,0.0015715795273842
"ENSG00000107140.19",514.665130838605,0.746556332821194,0.220949421682851,3.37885624291335,0.000727880591063211,0.00157736502032093
"ENSG00000100567.15",3838.41716165743,-0.255458813914683,0.0756059818442463,-3.37881749146445,0.000727983193613143,0.00157738862813631
"ENSG00000228063.5",10.9314531764274,-3.68047577227602,1.08946134657174,-3.37825273366288,0.000729480033287587,0.00158043287221898
"ENSG00000070495.17",1380.1501731326,-0.462785466664679,0.136991497450729,-3.37820576661063,0.000729604643907387,0.00158050376262054
"ENSG00000076053.14",540.800718916969,-0.533207541075459,0.15785891808457,-3.37774734266075,0.000730821950062032,0.00158294138535033
"ENSG00000141002.22",2034.17465674649,-0.30452711760629,0.0902020723670465,-3.3760545585596,0.000735333359975054,0.00159251243913006
"ENSG00000172058.18",11.0412677595464,5.45581198265738,1.61630715620153,3.37547969253508,0.000736871300131506,0.00159564224628754
"ENSG00000010404.20",328.631349527984,-0.618470316773385,0.183240869082015,-3.37517672706828,0.000737683025877761,0.00159719889792264
"ENSG00000310430.1",5.64331775986803,-5.86466922732348,1.73794631048012,-3.37448239451271,0.000739546462829846,0.00160103199001553
