"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000160781.19",308.368620311769,-1.46020636866625,0.211924353426487,-6.89022448367532,5.57044141333536e-12,2.2241225711284e-11
"ENSG00000165548.13",95.5824072068332,10.1451402505195,1.47243068433689,6.89006304910599,5.5767665642296e-12,2.22614174173749e-11
"ENSG00000150457.11",232.884862219073,-1.62057394836293,0.23522033747175,-6.88959962298143,5.59496314973361e-12,2.23289777351042e-11
"ENSG00000260083.4",74.7143184235454,2.83345385020715,0.411283664618389,6.8892934340978,5.60701767474774e-12,2.23720005222435e-11
"ENSG00000106723.19",2083.86280360211,-0.562244720196914,0.0816119330354552,-6.88924645312168,5.60886954683582e-12,2.2374304422688e-11
"ENSG00000152642.13",992.645354437322,0.788167102867433,0.114408350899183,6.88906969353986,5.61584233786722e-12,2.23970304596994e-11
"ENSG00000179144.7",112.662720293313,10.3815456719365,1.50715959923453,6.8881528387632,5.65214687107141e-12,2.25367000836997e-11
"ENSG00000163145.15",95.2839320717749,10.1407176736657,1.47230642135618,6.88764072924768,5.67252480077457e-12,2.26128168488643e-11
"ENSG00000171813.16",829.632759833265,0.768110907285472,0.111524936166939,6.88734675566819,5.68425515104077e-12,2.2654434377224e-11
"ENSG00000242259.11",1089.80232148699,-0.710388794432212,0.103155155645353,-6.88660484284976,5.71396532249173e-12,2.27676748074591e-11
"ENSG00000235576.4",228.886204716775,-11.2952524004423,1.64025269081688,-6.88628798701559,5.72670026322101e-12,2.28132402589308e-11
"ENSG00000104343.23",495.555493292113,-1.02576143773581,0.148968975633512,-6.88573868064548,5.74884370981976e-12,2.28962568442821e-11
"ENSG00000174807.4",95.4055993956943,10.1423482691909,1.47297192380102,6.88563583956063,5.75299872014807e-12,2.29076084216193e-11
"ENSG00000140987.24",451.945061864436,-1.03596941624319,0.150462459783111,-6.88523514593951,5.76921573402615e-12,2.29669731125993e-11
"ENSG00000165055.18",1337.3749132543,0.874487952573457,0.127041114887619,6.88350344962757,5.8398183149856e-12,2.32390964871921e-11
"ENSG00000110367.16",2261.60373087109,0.605228481283366,0.0879246078317509,6.88349366813791,5.84021950908472e-12,2.32390964871921e-11
"ENSG00000091542.10",3866.62650277136,0.459135570614916,0.0667014408351503,6.88344306908825,5.8422952930419e-12,2.32420884125637e-11
"ENSG00000171533.14",47.9714185676934,-3.679944247021,0.534659601115558,-6.88277969635795,5.86957658526933e-12,2.33453299798342e-11
"ENSG00000058091.19",101.410307986044,-10.1207820503673,1.47070099674025,-6.88160412809923,5.91822899453337e-12,2.35335058274129e-11
"ENSG00000116750.16",3592.80291141142,-0.527966126823854,0.0767223628386729,-6.88151547071131,5.92191418138414e-12,2.35428273026223e-11
"ENSG00000177606.9",1178.10529636114,-2.4312746304021,0.353404274517039,-6.87958467317543,6.0027310298182e-12,2.38587154085326e-11
"ENSG00000163156.14",1471.2985755253,-0.634604761847932,0.0922466515720309,-6.87943411531204,6.00907812502169e-12,2.38785367955819e-11
"ENSG00000107859.12",70.4949296419269,-4.26909230824176,0.620710638524751,-6.87774953944427,6.08054516023344e-12,2.41570606094271e-11
"ENSG00000132970.16",80.1126658790628,-7.33015236322454,1.0660132003284,-6.87623038904808,6.14570803877772e-12,2.44104186264212e-11
"ENSG00000140416.28",277.027727441306,1.33433493247762,0.194103889940582,6.87433380591231,6.228021829127e-12,2.4731769109286e-11
"ENSG00000162368.17",5948.19461801103,-0.490779540290151,0.0713972295911933,-6.87392974629772,6.2456975746297e-12,2.47963515649478e-11
"ENSG00000117036.13",825.90472559487,-0.772261847002122,0.112351359082188,-6.87363155471216,6.25877360255539e-12,2.48426473810677e-11
"ENSG00000164251.6",95.6489340435331,10.1456735216313,1.47650474029233,6.8714127660861,6.35691607339135e-12,2.52264960633948e-11
"ENSG00000155506.21",9909.18157424511,0.431375081420007,0.0627976482570484,6.86928720091982,6.45234881666814e-12,2.559942052552e-11
"ENSG00000148719.18",1522.65871153441,-0.635115227762359,0.0924602287084687,-6.86906399252922,6.46245142572499e-12,2.56337092702277e-11
"ENSG00000134987.15",2703.40477365086,0.835194116578949,0.121632888790669,6.8665155031903,6.57890294161764e-12,2.60897266869301e-11
"ENSG00000116833.16",60.7553333412369,5.00862120235729,0.729664879397522,6.86427611329308,6.68292604918032e-12,2.64962623575903e-11
"ENSG00000175874.11",103.621809372226,-10.1517456661461,1.48015005032863,-6.8585922514357,6.9542417732504e-12,2.75657413798113e-11
"ENSG00000100664.12",5825.4706235065,0.731843745810725,0.106734948810504,6.8566458687307,7.04960948489822e-12,2.79374591685944e-11
"ENSG00000110324.14",153.847285756255,1.87022677446544,0.272765463377977,6.85653803565968,7.05493033082699e-12,2.79522358131344e-11
"ENSG00000133315.14",677.108832615154,3.81736545920299,0.5567956723644,6.8559538959647,7.08382222058465e-12,2.80603752041029e-11
"ENSG00000130751.12",67.1486890321349,3.62475256412035,0.528728996205857,6.855596326533,7.10156499041062e-12,2.81243119719488e-11
"ENSG00000144579.11",2152.97171047431,0.917215536769937,0.133834114624505,6.85337620638315,7.21270708727405e-12,2.85580256256615e-11
"ENSG00000183580.11",233.272327608601,-9.87933547818987,1.44233313204569,-6.84955178432169,7.40817293704187e-12,2.93253402666758e-11
"ENSG00000177822.11",100.11694557752,-10.1021506904721,1.47498185554229,-6.84899997414402,7.43680104806462e-12,2.94320286744415e-11
"ENSG00000103707.12",540.993574916731,1.06283906021137,0.155256808494772,6.84568406703503,7.61112853440087e-12,3.01151617196172e-11
"ENSG00000156011.20",100.361694986833,-10.1056582182933,1.47623823392424,-6.8455470032298,7.6184199305383e-12,3.01372195359465e-11
"ENSG00000081479.16",115.188475789766,2.57762481776536,0.37656226287781,6.84514905467776,7.63962844441176e-12,3.0214308846608e-11
"ENSG00000071205.14",2712.27918635069,-0.777104698745665,0.113527203805285,-6.84509679352721,7.64241797641839e-12,3.02185337824327e-11
"ENSG00000153774.11",1276.37898663653,0.743979556202798,0.108745359119582,6.84148328007893,7.83773538808183e-12,3.09838510410188e-11
"ENSG00000149182.17",1787.29617352279,-0.630950261220043,0.0922429785497618,-6.84008984900318,7.91435263162683e-12,3.12796881586764e-11
"ENSG00000122986.16",91.8004215245758,10.0865884138126,1.47524369143187,6.83723541567739,8.07360104637453e-12,3.19018996106575e-11
"ENSG00000196074.14",43.7479966958597,-4.40272120144094,0.644016013658477,-6.83635361243628,8.12342845970445e-12,3.20915639150701e-11
"ENSG00000158417.14",9716.0113851151,0.446688111828909,0.0653458487131657,6.83575346598738,8.15751269202514e-12,3.22189635143292e-11
"ENSG00000276043.7",5831.81859114448,0.915957112582734,0.134034935228092,6.83371921674015,8.27408993089938e-12,3.26720474194489e-11
"ENSG00000186451.4",91.5627800514772,10.0828326744954,1.47547473716268,6.83361932301502,8.27985642063335e-12,3.268746555445e-11
"ENSG00000285894.3",97.4422154798152,-10.0633029336794,1.47291636374686,-6.83222970520877,8.3604834126048e-12,3.29983468506497e-11
"ENSG00000058056.12",700.633359573641,-0.936077601125395,0.137065285559063,-6.82942874490293,8.52534282472664e-12,3.36414741809173e-11
