Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,Ensembl,gene_symbol,gene_type,DEG_class
ENSG00000134686.23,1655.5376332222802,1.191177288405521,0.07251203594567272,5.858306352186682e-61,6.872304832407654e-60,SeAx_vs_MyLa,ENSG00000134686,PHC2,protein_coding,NS
ENSG00000117139.20,1155.0267102486603,1.724609842637114,0.10518634843817751,6.154511305857945e-61,7.213286497234405e-60,SeAx_vs_MyLa,ENSG00000117139,KDM5B,protein_coding,NS
ENSG00000162961.16,1927.201469749102,0.9613209241563511,0.05854261974179752,6.720668427952564e-61,7.869763847394947e-60,SeAx_vs_MyLa,ENSG00000162961,DPY30,protein_coding,NS
ENSG00000140694.20,1459.3677638782808,-1.150542696803013,0.07006734774297636,6.780018951170081e-61,7.932135277432645e-60,SeAx_vs_MyLa,ENSG00000140694,PARN,protein_coding,NS
ENSG00000110047.19,2927.618404058473,1.6253075455922963,0.09918562706368587,6.821238006305259e-61,7.973201339567393e-60,SeAx_vs_MyLa,ENSG00000110047,EHD1,protein_coding,NS
ENSG00000160049.14,3693.2712301659303,-0.9380658370284236,0.05709448301182973,6.902523856413509e-61,8.060985073533805e-60,SeAx_vs_MyLa,ENSG00000160049,DFFA,protein_coding,NS
ENSG00000085415.18,3917.98811534274,-0.9766392780224458,0.05925141677575159,6.921196222327732e-61,8.075555090921874e-60,SeAx_vs_MyLa,ENSG00000085415,SEH1L,protein_coding,NS
ENSG00000123146.22,2734.1703907497745,-1.7764388122823742,0.10853869044274296,8.12130379126329e-61,9.467348149511133e-60,SeAx_vs_MyLa,ENSG00000123146,ADGRE5,protein_coding,NS
ENSG00000139083.13,1862.506199703992,-2.100806383217053,0.12851584593081056,8.326846491559923e-61,9.69828331764973e-60,SeAx_vs_MyLa,ENSG00000139083,ETV6,protein_coding,Down
ENSG00000005884.20,577.3676806156492,-1.7828726678669258,0.10897153862368646,8.877130798993856e-61,1.0329968366364905e-59,SeAx_vs_MyLa,ENSG00000005884,ITGA3,protein_coding,NS
ENSG00000136811.18,2143.85786988745,-0.9761322288207627,0.05948109242316575,9.591742138948897e-61,1.1151576743703922e-59,SeAx_vs_MyLa,ENSG00000136811,ODF2,protein_coding,NS
ENSG00000102390.14,843.0069389081435,-1.3796999638482854,0.08420869201102546,9.870155631869681e-61,1.1465039068641493e-59,SeAx_vs_MyLa,ENSG00000102390,PBDC1,protein_coding,NS
ENSG00000116221.17,4572.332582263424,-0.8387992877137426,0.0511221555056082,1.0448663802377763e-60,1.2126218640818289e-59,SeAx_vs_MyLa,ENSG00000116221,MRPL37,protein_coding,NS
ENSG00000168421.15,1089.5327921130436,-1.5679614755720603,0.09586219690688114,1.1593740053906875e-60,1.344316851624273e-59,SeAx_vs_MyLa,ENSG00000168421,RHOH,protein_coding,NS
ENSG00000164136.19,271.8974318856381,-3.2272574979135746,0.19816124776246707,1.3117994762684037e-60,1.5197051177072093e-59,SeAx_vs_MyLa,ENSG00000164136,IL15,protein_coding,Down
ENSG00000164070.14,1593.3168924308345,-2.0414591099298462,0.12500738050567262,1.4078456867537575e-60,1.6295251186022843e-59,SeAx_vs_MyLa,ENSG00000164070,HSPA4L,protein_coding,Down
ENSG00000141569.14,1648.865160680812,-1.3048259651084266,0.07969989700377303,1.5769478431246095e-60,1.8220178403761554e-59,SeAx_vs_MyLa,ENSG00000141569,TRIM65,protein_coding,NS
ENSG00000227500.13,1125.5486979445882,-1.6351752108949134,0.10007155305919893,1.576755077810802e-60,1.8220178403761554e-59,SeAx_vs_MyLa,ENSG00000227500,SCAMP4,protein_coding,NS
ENSG00000160190.16,332.6523166523108,3.4090557868939433,0.20950029712868046,1.6342911510365035e-60,1.8866002277642825e-59,SeAx_vs_MyLa,ENSG00000160190,SLC37A1,protein_coding,Up
ENSG00000151917.20,241.85046585818512,3.839922680702312,0.23515575134829733,2.1081937053475725e-60,2.4315122621057446e-59,SeAx_vs_MyLa,ENSG00000151917,BEND6,protein_coding,Up
ENSG00000018189.15,303.2585559596779,2.1915224776462554,0.1344783472266452,2.15548357747708e-60,2.48385653981068e-59,SeAx_vs_MyLa,ENSG00000018189,RUFY3,protein_coding,Up
ENSG00000176619.15,10165.756177587837,-1.3678180967060292,0.08379160516103427,2.4131943541065552e-60,2.778371202921443e-59,SeAx_vs_MyLa,ENSG00000176619,LMNB2,protein_coding,NS
ENSG00000134285.13,1268.504954028901,-1.459764482148583,0.08960477505021602,2.8350632493467843e-60,3.2611985285734017e-59,SeAx_vs_MyLa,ENSG00000134285,FKBP11,protein_coding,NS
ENSG00000204356.16,1606.9679218294411,1.4412803992276721,0.08830207011760778,2.859234633685091e-60,3.2861027319945144e-59,SeAx_vs_MyLa,ENSG00000204356,NELFE,protein_coding,NS
ENSG00000103024.10,979.7296199041575,-1.6505924128051128,0.10138899642399618,3.839775868223972e-60,4.409145276701588e-59,SeAx_vs_MyLa,ENSG00000103024,NME3,protein_coding,NS
ENSG00000140836.18,369.5541491663954,-3.6740394673260157,0.22692985324829493,4.634971343605333e-60,5.317568795881013e-59,SeAx_vs_MyLa,ENSG00000140836,ZFHX3,protein_coding,Down
ENSG00000138794.11,972.0255277886656,1.9124372743735878,0.11765303108631774,4.677286091226422e-60,5.361395745554437e-59,SeAx_vs_MyLa,ENSG00000138794,CASP6,protein_coding,NS
ENSG00000078900.18,1401.1069236568821,11.793373939511,0.7069005096926076,5.912780061129827e-60,6.771639941713975e-59,SeAx_vs_MyLa,ENSG00000078900,TP73,protein_coding,Up
ENSG00000076984.20,1680.5079528727404,1.1244604263228248,0.0690485637699749,6.708540623118735e-60,7.676243190615143e-59,SeAx_vs_MyLa,ENSG00000076984,MAP2K7,protein_coding,NS
ENSG00000100647.10,621.3231816964508,-1.9569535787354146,0.12055319694103735,7.013055478608926e-60,8.017644916904398e-59,SeAx_vs_MyLa,ENSG00000100647,SUSD6,protein_coding,NS
ENSG00000054392.15,416.1247874517916,2.3159967324087543,0.14260546899335913,7.17781162481314e-60,8.198809720086737e-59,SeAx_vs_MyLa,ENSG00000054392,HHAT,protein_coding,Up
ENSG00000134574.14,1651.6433599436252,-1.2415297032218577,0.07632711477705263,7.868063846366225e-60,8.97937619174177e-59,SeAx_vs_MyLa,ENSG00000134574,DDB2,protein_coding,NS
ENSG00000116396.16,721.1464371964206,-2.2637770553751864,0.139820954426821,8.460071816306336e-60,9.646554329126901e-59,SeAx_vs_MyLa,ENSG00000116396,KCNC4,protein_coding,Down
ENSG00000167323.15,2895.1871766224435,-1.3214431507192166,0.081370032300124,9.766753693789112e-60,1.1126757070905026e-58,SeAx_vs_MyLa,ENSG00000167323,STIM1,protein_coding,NS
ENSG00000137845.17,1737.1812557225794,1.42105360608184,0.08744673149483972,1.0238574623452798e-59,1.1654091097594788e-58,SeAx_vs_MyLa,ENSG00000137845,ADAM10,protein_coding,NS
ENSG00000139496.20,3579.385055170737,-1.45573264011505,0.08969472724503308,1.1147860848422275e-59,1.2678016617581808e-58,SeAx_vs_MyLa,ENSG00000139496,NUP58,protein_coding,NS
ENSG00000120254.18,3514.358240826599,-1.1543031468289844,0.07101469947887777,1.1563105309800192e-59,1.3138792633184472e-58,SeAx_vs_MyLa,ENSG00000120254,MTHFD1L,protein_coding,NS
ENSG00000149577.19,394.1608760242742,-1.873379201448552,0.11569375744924403,1.2764718118255378e-59,1.4491513173799857e-58,SeAx_vs_MyLa,ENSG00000149577,SIDT2,protein_coding,NS
ENSG00000129116.22,963.720356402582,4.142910253463529,0.2568415059336967,1.393848696960021e-59,1.58102959682158e-58,SeAx_vs_MyLa,ENSG00000129116,PALLD,protein_coding,Up
ENSG00000070614.17,175.5495730804708,5.487470333716975,0.339369858692066,1.4264900182328657e-59,1.6166473397938208e-58,SeAx_vs_MyLa,ENSG00000070614,NDST1,protein_coding,Up
ENSG00000139514.15,5156.778435305323,-1.3803405174045926,0.08512078696634298,1.6049845875889496e-59,1.8173557020023265e-58,SeAx_vs_MyLa,ENSG00000139514,SLC7A1,protein_coding,NS
ENSG00000091073.22,590.9314052629402,-2.2046959638895105,0.1363439247209718,1.7499062036137389e-59,1.979733294418217e-58,SeAx_vs_MyLa,ENSG00000091073,DTX2,protein_coding,Down
ENSG00000106105.17,8066.175116424482,-1.3296614524722428,0.08203492679459537,1.791848797954221e-59,2.0254263125531103e-58,SeAx_vs_MyLa,ENSG00000106105,GARS1,protein_coding,NS
ENSG00000104497.17,233.27889681914863,2.7425540705432185,0.16987174895555165,1.8653774711316812e-59,2.1067127020155285e-58,SeAx_vs_MyLa,ENSG00000104497,SNX16,protein_coding,Up
ENSG00000150995.22,4002.802427039932,-1.204178554703217,0.07427844965793559,1.9537285372148213e-59,2.2045838983134862e-58,SeAx_vs_MyLa,ENSG00000150995,ITPR1,protein_coding,NS
ENSG00000125970.14,7281.451693309024,0.8116491116225714,0.05002282757649488,2.36601872006358e-59,2.667501901261993e-58,SeAx_vs_MyLa,ENSG00000125970,RALY,protein_coding,NS
ENSG00000122705.20,3452.3891902230066,-1.1480324993310884,0.0708349966108915,2.3991760813408644e-59,2.7025464017385903e-58,SeAx_vs_MyLa,ENSG00000122705,CLTA,protein_coding,NS
ENSG00000171861.13,848.8801073424878,-1.7025286056517936,0.10513184951129795,2.707721415015368e-59,3.047472642650716e-58,SeAx_vs_MyLa,ENSG00000171861,MRM3,protein_coding,NS
ENSG00000132467.4,1132.622008539547,1.1079306859759892,0.0684690929936504,3.3676780008903303e-59,3.786966987541301e-58,SeAx_vs_MyLa,ENSG00000132467,UTP3,protein_coding,NS
ENSG00000118058.26,2104.891405620123,-0.9385421785277117,0.057983313103081816,3.419089281363619e-59,3.841464707242418e-58,SeAx_vs_MyLa,ENSG00000118058,KMT2A,protein_coding,NS
ENSG00000111786.12,7351.0821500138745,-0.893209835940728,0.05495396604941387,3.4514052497591426e-59,3.874432783816616e-58,SeAx_vs_MyLa,ENSG00000111786,SRSF9,protein_coding,NS
ENSG00000109118.16,1961.1102622293292,1.0443486228321726,0.06457747694796705,4.595613921974478e-59,5.1544437388204284e-58,SeAx_vs_MyLa,ENSG00000109118,PHF12,protein_coding,NS
ENSG00000010030.15,169.49165823408757,-5.072907249596484,0.3167845384880944,4.870336520239015e-59,5.457875827022793e-58,SeAx_vs_MyLa,ENSG00000010030,ETV7,protein_coding,Down
ENSG00000242247.13,1589.8298227243429,1.1156004180374848,0.06900873970861503,4.8870885310997355e-59,5.4719437135586646e-58,SeAx_vs_MyLa,ENSG00000242247,ARFGAP3,protein_coding,NS
ENSG00000110871.17,966.1737933444174,-1.1919297448348385,0.07380458944718829,4.941689426276441e-59,5.5283294671811886e-58,SeAx_vs_MyLa,ENSG00000110871,COQ5,protein_coding,NS
ENSG00000125968.12,406.3533586875227,6.475523054748291,0.40014364108492245,5.423407669434905e-59,6.06203020203646e-58,SeAx_vs_MyLa,ENSG00000125968,ID1,protein_coding,Up
ENSG00000162616.11,394.9680276083978,2.038229803502404,0.1266072970351997,5.596740747982042e-59,6.2504132106640916e-58,SeAx_vs_MyLa,ENSG00000162616,DNAJB4,protein_coding,Up
ENSG00000184374.5,609.4238065943576,-10.495303815849393,0.6389083375791766,6.063657544545066e-59,6.765658987451358e-58,SeAx_vs_MyLa,ENSG00000184374,COLEC10,protein_coding,Down
ENSG00000167088.13,4174.857626089246,-1.098019340166618,0.06803014512779981,6.068484122098241e-59,6.765658987451358e-58,SeAx_vs_MyLa,ENSG00000167088,SNRPD1,protein_coding,NS
ENSG00000134333.17,33262.84267306867,-1.3122179028199448,0.08143792962811196,7.137484114235384e-59,7.950669270156389e-58,SeAx_vs_MyLa,ENSG00000134333,LDHA,protein_coding,NS
ENSG00000169629.13,165.4297787723288,-3.770871922562225,0.23503356220021174,7.234619300251462e-59,8.051989183618899e-58,SeAx_vs_MyLa,ENSG00000169629,RGPD8,protein_coding,Down
ENSG00000178573.8,113.87209675554222,-5.349307591264405,0.3333607396421334,7.807310025662198e-59,8.681968563520088e-58,SeAx_vs_MyLa,ENSG00000178573,MAF,protein_coding,Down
ENSG00000213722.12,169.46519405734855,4.1425464950066635,0.2581517926168657,7.906184269349582e-59,8.784424516831466e-58,SeAx_vs_MyLa,ENSG00000213722,DDAH2,protein_coding,Up
ENSG00000158747.17,1516.2644305583722,7.737319872592357,0.47456909727834623,8.009667834899148e-59,8.891822903938722e-58,SeAx_vs_MyLa,ENSG00000158747,NBL1,protein_coding,Up
ENSG00000108666.13,913.0706156874184,1.2831061525004333,0.07964872788123176,9.32764500228052e-59,1.0346144452316767e-57,SeAx_vs_MyLa,ENSG00000108666,C17orf75,protein_coding,NS
ENSG00000172175.18,1247.5027301898244,-1.1260708842121816,0.06989514473715816,1.0655458284748801e-58,1.1808893522545165e-57,SeAx_vs_MyLa,ENSG00000172175,MALT1,protein_coding,NS
ENSG00000092140.18,641.9559188587918,-1.7360186649109708,0.10802350190399909,1.1463352973991353e-58,1.2693447689892039e-57,SeAx_vs_MyLa,ENSG00000092140,G2E3,protein_coding,NS
ENSG00000136699.22,3285.9100684613395,-0.8969087674673705,0.05570175901665437,1.2754841993433063e-58,1.4111532741970555e-57,SeAx_vs_MyLa,ENSG00000136699,SMPD4,protein_coding,NS
ENSG00000140262.20,1202.656974536842,1.7667706300507855,0.11001377214758608,1.3136588035981883e-58,1.452155656259134e-57,SeAx_vs_MyLa,ENSG00000140262,TCF12,protein_coding,NS
ENSG00000179950.17,5198.584496650952,0.793825328748654,0.04923730491678995,1.427724478143383e-58,1.5769095867493825e-57,SeAx_vs_MyLa,ENSG00000179950,PUF60,protein_coding,NS
ENSG00000144407.11,266.27632977195685,-8.465081204111641,0.5212867180230115,1.6276284113598026e-58,1.7946599902920733e-57,SeAx_vs_MyLa,ENSG00000144407,PTH2R,protein_coding,Down
ENSG00000168806.8,495.29482940146875,1.8943269340332314,0.1180997924418272,1.626284749604811e-58,1.7946599902920733e-57,SeAx_vs_MyLa,ENSG00000168806,LCMT2,protein_coding,NS
ENSG00000197930.15,4583.066026662511,-1.2852303586783729,0.0799801682583829,1.741678023118229e-58,1.9187903360354927e-57,SeAx_vs_MyLa,ENSG00000197930,ERO1A,protein_coding,NS
ENSG00000143183.20,3164.482286743704,0.979986926348654,0.06091048933442112,1.7948164855758877e-58,1.9756624372052823e-57,SeAx_vs_MyLa,ENSG00000143183,TMCO1,protein_coding,NS
ENSG00000182512.7,2476.3511374512173,-0.8323926172202548,0.051719634299587515,1.854695676437732e-58,2.0398522152753553e-57,SeAx_vs_MyLa,ENSG00000182512,GLRX5,protein_coding,NS
ENSG00000147434.10,1671.9544071275297,4.281864015552695,0.2683259793584707,2.0998074852592736e-58,2.3074865898300265e-57,SeAx_vs_MyLa,ENSG00000147434,CHRNA6,protein_coding,Up
ENSG00000118518.19,521.3923801267218,1.4446577922934338,0.08989749051595558,2.1089510063029028e-58,2.3155820105430273e-57,SeAx_vs_MyLa,ENSG00000118518,RNF146,protein_coding,NS
ENSG00000152778.10,168.8290857040698,2.7307683927590634,0.1706400300645826,2.2097170569709286e-58,2.4241786534934437e-57,SeAx_vs_MyLa,ENSG00000152778,IFIT5,protein_coding,Up
ENSG00000148300.14,2254.6388069179293,-1.2124043090861452,0.07549814190570803,2.4700918169116485e-58,2.707544714029396e-57,SeAx_vs_MyLa,ENSG00000148300,REXO4,protein_coding,NS
ENSG00000184384.16,437.8746086342597,-2.1843411845167413,0.1364871241567404,2.5025338823077972e-58,2.740800343539288e-57,SeAx_vs_MyLa,ENSG00000184384,MAML2,protein_coding,Down
ENSG00000168393.15,2605.4301971863115,-1.0785666455957643,0.06712966256854966,2.5104487305722353e-58,2.747160227166074e-57,SeAx_vs_MyLa,ENSG00000168393,DTYMK,protein_coding,NS
ENSG00000147408.18,2139.3388315190105,1.4943250820527771,0.09317853022223299,2.5769940857393187e-58,2.8176144227718575e-57,SeAx_vs_MyLa,ENSG00000147408,CSGALNACT1,protein_coding,NS
ENSG00000064115.13,3835.175198941903,1.2869358361492662,0.08015909252084231,2.62028576680221e-58,2.8625468900866053e-57,SeAx_vs_MyLa,ENSG00000064115,TM7SF3,protein_coding,NS
ENSG00000117461.17,685.6007465964011,2.372926504247267,0.14842148716562412,2.6458575626440628e-58,2.888062111720274e-57,SeAx_vs_MyLa,ENSG00000117461,PIK3R3,protein_coding,Up
ENSG00000254093.11,697.5227709931851,-1.8415194848514673,0.1151040833028693,2.850466781980274e-58,3.1087977882467707e-57,SeAx_vs_MyLa,ENSG00000254093,PINX1,protein_coding,NS
ENSG00000100503.29,1824.773868233441,-1.1170891828382292,0.0696811895573607,3.743096842723356e-58,4.078911467492767e-57,SeAx_vs_MyLa,ENSG00000100503,NIN,protein_coding,NS
ENSG00000173480.12,171.3570825332635,2.8827461698279166,0.18068987569858355,4.315041168300957e-58,4.698239895277057e-57,SeAx_vs_MyLa,ENSG00000173480,ZNF417,protein_coding,Up
ENSG00000178307.12,761.9018044786327,-1.3757900203182967,0.0859579018010113,4.404043315833187e-58,4.791143283410178e-57,SeAx_vs_MyLa,ENSG00000178307,TMEM11,protein_coding,NS
ENSG00000136943.14,446.20398386180415,9.648090672932225,0.593008258511564,4.5788757221844895e-58,4.977188264156001e-57,SeAx_vs_MyLa,ENSG00000136943,CTSV,protein_coding,Up
ENSG00000185238.15,2231.038076545947,-1.1929908093194839,0.07457099424290999,6.213101348682023e-58,6.747945823114401e-57,SeAx_vs_MyLa,ENSG00000185238,PRMT3,protein_coding,NS
ENSG00000153487.15,1103.223418328886,-1.455368637970446,0.09113149401409548,7.624082949619933e-58,8.273494844495969e-57,SeAx_vs_MyLa,ENSG00000153487,ING1,protein_coding,NS
ENSG00000177853.17,900.4357111317229,-1.5063698518002553,0.09434874883211718,7.938168913126185e-58,8.607167674274007e-57,SeAx_vs_MyLa,ENSG00000177853,ZNF518A,protein_coding,NS
ENSG00000130177.18,1842.8131121062518,-0.978979181409616,0.06111841968647939,8.064478779779451e-58,8.736853860088577e-57,SeAx_vs_MyLa,ENSG00000130177,CDC16,protein_coding,NS
ENSG00000186854.13,443.4972893178783,9.448065044458698,0.5795785823695493,8.800035356406012e-58,9.525819003325545e-57,SeAx_vs_MyLa,ENSG00000186854,TRABD2A,protein_coding,Up
ENSG00000266412.8,4971.14534040811,-0.9316126383844973,0.058309417570481054,1.1424430946879322e-57,1.2356399048189063e-56,SeAx_vs_MyLa,ENSG00000266412,NCOA4,protein_coding,NS
ENSG00000125772.17,514.6194803301481,2.0008850853227123,0.1257558703542716,1.2760189825837808e-57,1.3789681094539318e-56,SeAx_vs_MyLa,ENSG00000125772,GPCPD1,protein_coding,Up
ENSG00000139842.17,3152.7449514603627,-0.9598100245077876,0.060104131637418255,1.3133497526140667e-57,1.418134824011527e-56,SeAx_vs_MyLa,ENSG00000139842,CUL4A,protein_coding,NS
ENSG00000170571.14,3102.0329997871877,-1.821293427705513,0.11455836319230644,1.4543689291837522e-57,1.5691051534811128e-56,SeAx_vs_MyLa,ENSG00000170571,EMB,protein_coding,NS
ENSG00000107897.22,933.6741183970669,-1.4857541882123206,0.09337089532689404,1.4765460725800913e-57,1.5917142236506477e-56,SeAx_vs_MyLa,ENSG00000107897,ACBD5,protein_coding,NS
ENSG00000165474.10,159.2451272818072,-3.8732063196984132,0.24461901779608186,1.5664800990727126e-57,1.687267366216088e-56,SeAx_vs_MyLa,ENSG00000165474,GJB2,protein_coding,Down
ENSG00000005007.16,5648.606232231844,-0.9612417906587467,0.06023601607548195,1.5944437402563935e-57,1.7159690558845232e-56,SeAx_vs_MyLa,ENSG00000005007,UPF1,protein_coding,NS
ENSG00000163348.5,1771.215005678996,1.0845574946469234,0.06809628823090588,2.220501374703886e-57,2.3877718165442035e-56,SeAx_vs_MyLa,ENSG00000163348,PYGO2,protein_coding,NS
ENSG00000149483.15,1210.498600070955,1.6756895693425824,0.1055401578175759,2.4768972687703176e-57,2.661286241045635e-56,SeAx_vs_MyLa,ENSG00000149483,TMEM138,protein_coding,NS
ENSG00000257093.8,206.1273764824365,-2.2052150144876803,0.13902505095388018,2.6531897726062184e-57,2.848354390970086e-56,SeAx_vs_MyLa,ENSG00000257093,DENND11,protein_coding,Down
ENSG00000139180.13,707.7972799316011,1.2146596475125553,0.07636552172021971,2.678643890841296e-57,2.87331406002754e-56,SeAx_vs_MyLa,ENSG00000139180,NDUFA9,protein_coding,NS
ENSG00000159388.7,1006.1433215386018,1.9998829160869178,0.12610631138197734,2.911740253521187e-57,3.120782131919542e-56,SeAx_vs_MyLa,ENSG00000159388,BTG2,protein_coding,NS
ENSG00000017797.15,3010.6985187581276,-0.9251464267039105,0.058204305985311955,3.641633450717028e-57,3.899869249235417e-56,SeAx_vs_MyLa,ENSG00000017797,RALBP1,protein_coding,NS
ENSG00000140263.17,1582.249333960631,-1.3102645835440712,0.08270090457331622,3.969960791809694e-57,4.2479884236170555e-56,SeAx_vs_MyLa,ENSG00000140263,SORD,protein_coding,NS
ENSG00000101871.19,133.1538827561646,3.963388927909876,0.2509753408475044,4.266212724732947e-57,4.561242858198893e-56,SeAx_vs_MyLa,ENSG00000101871,MID1,protein_coding,Up
ENSG00000196123.15,457.59031485224324,1.8131783837676894,0.11448243446602152,4.3628027377779194e-57,4.660689187004887e-56,SeAx_vs_MyLa,ENSG00000196123,MATCAP1,protein_coding,NS
ENSG00000105048.20,185.27066973670674,7.542749831595788,0.47208649043054784,4.779418900614813e-57,5.101569740517023e-56,SeAx_vs_MyLa,ENSG00000105048,TNNT1,protein_coding,Up
ENSG00000131788.18,844.9929552676729,1.6137477873705088,0.10187279271761344,5.646715396296854e-57,6.022392942711694e-56,SeAx_vs_MyLa,ENSG00000131788,PIAS3,protein_coding,NS
ENSG00000265354.6,2959.6371548647708,-0.8378666260744981,0.05274262647841569,6.053973764287121e-57,6.451466890429603e-56,SeAx_vs_MyLa,ENSG00000265354,TIMM23,protein_coding,NS
ENSG00000071189.23,590.3078511490485,1.5619498385356285,0.09869922736921187,7.680545685073125e-57,8.178149666140362e-56,SeAx_vs_MyLa,ENSG00000071189,SNX13,protein_coding,NS
ENSG00000187627.18,102.34842084195866,-4.1391187101881615,0.2621885829512579,8.31056595977721e-57,8.841763767655215e-56,SeAx_vs_MyLa,ENSG00000187627,RGPD1,protein_coding,Down
ENSG00000168283.16,1920.8298812227533,-0.9086902514405706,0.057336157708415846,8.728454831912043e-57,9.278788892684312e-56,SeAx_vs_MyLa,ENSG00000168283,BMI1,protein_coding,NS
ENSG00000178229.10,205.80716208222185,4.838710115635231,0.3052247038404901,9.562872709844276e-57,1.0157532194572163e-55,SeAx_vs_MyLa,ENSG00000178229,ZNF543,protein_coding,Up
ENSG00000110013.15,165.31863073007483,-2.6291024651971817,0.1670617991142177,1.124603601716962e-56,1.1935634154053069e-55,SeAx_vs_MyLa,ENSG00000110013,SIAE,protein_coding,Down
ENSG00000122958.17,1711.0983136911148,-0.8858099877778083,0.05599131084859677,1.1650661670031918e-56,1.2355010052524491e-55,SeAx_vs_MyLa,ENSG00000122958,VPS26A,protein_coding,NS
ENSG00000196418.15,490.1160618969552,2.099478074856813,0.13320586643905585,1.1739074166021417e-56,1.24386466346144e-55,SeAx_vs_MyLa,ENSG00000196418,ZNF124,protein_coding,Up
ENSG00000124831.22,6473.798092919502,-1.0470165803091687,0.06617598975294439,1.3519451058321794e-56,1.4313485429984399e-55,SeAx_vs_MyLa,ENSG00000124831,LRRFIP1,protein_coding,NS
ENSG00000006715.18,1401.4068554765101,1.2412709714871677,0.07853145073717242,1.3629332894533602e-56,1.441810841026432e-55,SeAx_vs_MyLa,ENSG00000006715,VPS41,protein_coding,NS
ENSG00000151553.17,1054.23835589111,1.4550252495438198,0.092231395769877475,1.4153170396530527e-56,1.4960119203404896e-55,SeAx_vs_MyLa,ENSG00000151553,FHIP2A,protein_coding,NS
ENSG00000136573.17,3052.3270800488813,-4.910129724721557,0.3097550475442649,1.534949865643136e-56,1.6211508589081842e-55,SeAx_vs_MyLa,ENSG00000136573,BLK,protein_coding,Down
ENSG00000111790.16,1042.5281442555392,1.230093524491614,0.0778337919020104,1.554310852405547e-56,1.6402699060244124e-55,SeAx_vs_MyLa,ENSG00000111790,FGFR1OP2,protein_coding,NS
ENSG00000025156.15,983.2398506244684,1.7325877175700781,0.10995406810040129,1.6469568272296959e-56,1.7366333599744844e-55,SeAx_vs_MyLa,ENSG00000025156,HSF2,protein_coding,NS
ENSG00000166526.21,986.5393459761304,1.2981469429320165,0.08228360105241268,1.877653442763784e-56,1.9782908099870978e-55,SeAx_vs_MyLa,ENSG00000166526,ZNF3,protein_coding,NS
ENSG00000123562.20,3515.330095792234,-1.1039947829958716,0.06989483051802686,1.9946391141919302e-56,2.0998490771618276e-55,SeAx_vs_MyLa,ENSG00000123562,MORF4L2,protein_coding,NS
ENSG00000137309.23,20777.556263712533,-0.9382864099474357,0.05944469342107082,2.0815242685230874e-56,2.1895484900453106e-55,SeAx_vs_MyLa,ENSG00000137309,HMGA1,protein_coding,NS
ENSG00000073008.18,489.9019711106591,-2.308325691388184,0.14690204752169725,2.0930422163009395e-56,2.19988864556856e-55,SeAx_vs_MyLa,ENSG00000073008,PVR,protein_coding,Down
ENSG00000185220.14,446.46580117380637,2.2694041322965366,0.14442140085282504,2.330072545735304e-56,2.4470455671690748e-55,SeAx_vs_MyLa,ENSG00000185220,PGBD2,protein_coding,Up
ENSG00000065154.14,2868.811432052557,-1.26792412951039,0.08047550704367916,2.6056556238674336e-56,2.7342600439504236e-55,SeAx_vs_MyLa,ENSG00000065154,OAT,protein_coding,NS
ENSG00000100300.20,2925.976180597453,-1.3977134668890498,0.0887620827200032,3.0532759636113896e-56,3.20139546530549e-55,SeAx_vs_MyLa,ENSG00000100300,TSPO,protein_coding,NS
ENSG00000099219.17,742.1085130150583,1.8338176247053728,0.11666945390721029,3.0947298607589187e-56,3.242251951388343e-55,SeAx_vs_MyLa,ENSG00000099219,ERMP1,protein_coding,NS
ENSG00000110090.15,1858.7108225124596,11.415972071529099,0.7047274912281025,3.2575998695176425e-56,3.410144505977786e-55,SeAx_vs_MyLa,ENSG00000110090,CPT1A,protein_coding,Up
ENSG00000112282.20,729.620255109557,1.8088642484035349,0.11511500279505997,3.351295389733268e-56,3.505411943370279e-55,SeAx_vs_MyLa,ENSG00000112282,MED23,protein_coding,NS
ENSG00000088833.20,3967.5249983978647,1.0789978834629745,0.0684848401900674,3.9060977686174085e-56,4.082451661458756e-55,SeAx_vs_MyLa,ENSG00000088833,NSFL1C,protein_coding,NS
ENSG00000178878.15,346.83492060337613,-1.9266474183672617,0.12293330974412282,5.503509702334987e-56,5.747375156292619e-55,SeAx_vs_MyLa,ENSG00000178878,APOLD1,protein_coding,NS
ENSG00000171130.21,1976.8767289505372,-1.692291318883234,0.10790703413483575,5.510478039457828e-56,5.750044858947468e-55,SeAx_vs_MyLa,ENSG00000171130,ATP6V0E2,protein_coding,NS
ENSG00000087258.18,244.03869397549195,-3.823256055631587,0.2449649231904338,6.168909069578217e-56,6.431951352305032e-55,SeAx_vs_MyLa,ENSG00000087258,GNAO1,protein_coding,Down
ENSG00000197620.13,685.0008650025901,1.2942390919976576,0.08253455388125956,7.043976199715376e-56,7.338460576410111e-55,SeAx_vs_MyLa,ENSG00000197620,EOLA1,protein_coding,NS
ENSG00000164307.15,2557.584587422339,1.4423938536292455,0.09196481162875658,7.257252100735617e-56,7.554613947994192e-55,SeAx_vs_MyLa,ENSG00000164307,ERAP1,protein_coding,NS
ENSG00000170581.17,738.7084146233551,1.5600542864542029,0.09950950483755346,7.559027182385649e-56,7.862474163450292e-55,SeAx_vs_MyLa,ENSG00000170581,STAT2,protein_coding,NS
