"Geneid","HH-1","HH-2","HH-3","M-1","M-2","M-3","78-1","78-2","78-3","S-1","S-2","S-3"
"ENSG00000071205.14",2235.87516893116,2616.40338922798,1794.34184600898,1856.0353696349,1673.85106070818,2146.93487218609,1814.72061990443,2182.49928893737,2913.06236113021,3284.29156469489,3567.60527186606,2139.29468526684
"ENSG00000151623.17",36.1272468947584,50.2968488871921,9.72543005966925,28.4409506130207,15.8109357119791,50.0742827332032,6.19006465004352,4.75282946197163,55.2585200930211,70.4107641514279,59.9903052084484,3.53018924961524
"ENSG00000287292.2",15.0530195394827,3.86898837593786,0.972543005966925,2.10673708244597,5.27031190399302,3.1296426708252,2.06335488334784,0,8.3409086932862,16.6762336148119,11.8162722380277,0
"ENSG00000170390.18",6.02120781579308,7.73797675187571,16.5332311014377,29.4943191542436,7.37843666559023,1.0432142236084,0,0,27.1079532531802,36.1318394987591,20.905712421126,0
"ENSG00000198589.17",1985.99504457575,1707.19112088258,1131.06751593953,1327.24436194096,1084.63018984176,1956.02666926575,1886.9380408216,1909.6868778202,1072.84938067394,1378.56864549112,1285.24684189009,2114.58336051953
"ENSG00000145425.12",51600.7474467107,48241.4488124751,44877.0244673378,42687.7601330616,32192.1191719702,46917.5164925642,42966.2704133938,45449.4070130499,43530.159856674,51581.4434854592,41086.996459659,46766.1820842779
"ENSG00000109686.23",9.03181172368961,4.83623546992232,202.28894524112,117.977276616975,359.435271852324,3.1296426708252,7.22174209171744,1.90113178478865,32.321021186484,3.70582969218042,6.36260812816877,3.53018924961524
"ENSG00000270681.1",38.1343161666895,21.2794360676582,34.0390052088424,27.3875820717977,11.5946861887846,76.1546383234132,12.380129300087,10.4562248163376,9.38352227994698,7.41165938436083,19.9967684028161,7.06037849923049
"ENSG00000164142.18",0,0,168.249940032278,189.606337420138,119.109049030242,0,0,0.950565892394326,13.5539766265901,28.7201801143982,37.2667047507028,5.29528387442286
"ENSG00000059691.14",865.046856202272,850.210195612344,1315.85068707325,1202.94687407665,1275.41548076631,867.954234042189,984.22027935692,854.558737262499,476.474409103974,573.47714486492,517.18914641829,966.389307082173
"ENSG00000245954.11",0,0,0,0,0,0,216.652262751523,152.090542783092,0,0,0,187.982577542012
"ENSG00000109670.19",720.537868623238,756.387227495851,642.850926944138,601.473437038326,641.92398990635,710.42888627732,712.889112196679,745.243659637151,676.656217742843,842.149797548,868.950481504192,727.21898542074
"ENSG00000268471.7",84.2969094211031,85.1177442706328,105.034644644428,90.5896945451769,60.0815557055204,89.7164232303224,132.054712534262,82.6992326383063,101.133517906095,102.836773958007,97.2570099591512,114.731150612495
"ENSG00000170006.15",1212.26984024634,1107.49792261221,166.304854020344,257.021924058409,163.379669023784,1210.12849938574,464.254848753264,499.997659399415,111.559653772703,91.7192848814653,84.5317937028136,561.300090688824
"ENSG00000169989.5",43.151989346517,41.591625041332,19.4508601193385,11.5870539534529,14.7568733311805,58.4199965220704,98.0093569590224,80.7981008535177,147.008515719169,138.042156033721,149.975763021121,115.613697924899
"ENSG00000164144.18",347.222984044067,470.08208767645,323.856820986986,353.931829850924,390.003080895484,431.890688573878,1470.14035438534,1535.16391621684,1113.51131055371,1345.21617826149,1199.80610416897,1552.4007225183
"ENSG00000137460.12",31.1095737149309,28.0501657255495,24.3135751491731,21.0673708244598,36.8921833279511,29.2099982610352,100.07271184237,130.227527258023,180.372150492314,154.718389648532,221.782340467597,165.918894731916
"ENSG00000109654.18",0,0,1.94508601193385,2.10673708244597,0,0,39.203742783609,37.0720698033787,65.6846559596288,97.2780294197359,76.3512975380252,42.3622709953829
"ENSG00000213406.3",6.02120781579308,0,9.72543005966925,7.37357978856091,2.10812476159721,4.1728568944336,3.09503232502176,6.65396124676028,33.3636347731448,14.8233187687217,9.99838420140807,3.53018924961524
"ENSG00000121211.10",9.03181172368961,2.90174128195339,0.972543005966925,5.26684270611494,4.21624952319442,4.1728568944336,24.7602586001741,25.6652790946468,12.5113630399293,4.63228711522552,8.18049616478842,27.3589666845181
"ENSG00000121210.18",768.707531149583,900.507044499536,159.497052978576,232.79444761028,102.244050937465,887.775304290748,1729.09139224549,1692.95785435429,914.3721155015,937.574912121646,800.779680130955,1778.33283449368
"ENSG00000280241.5",0,0.967247093984464,2.91762901790078,1.05336854122299,1.0540623807986,0,15.4751616251088,16.1596201707035,0,0,0,23.8287774349029
"ENSG00000171566.14",2640.29962722526,2305.91707205896,1967.45450107109,2157.29877242468,1869.90666353672,2619.51091548069,1658.93732621166,1471.47600142642,2007.03115432199,2375.43683268765,2428.69841692385,1465.91108590273
"ENSG00000171557.19",15.0530195394827,19.3449418796893,3.8901720238677,1.05336854122299,2.10812476159721,17.7346418013428,0,0,33.3636347731448,28.7201801143982,28.1772645676045,0
"ENSG00000164114.20",281.993232706309,242.7790205901,0,0,0,300.445696399219,278.552909251959,178.706387770133,0,0,0,252.40853134749
