Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_line,Ensembl,gene_symbol,gene_type
ENSG00000108423.18,296.8260653502863,0.059988742078468674,0.1412485211754616,0.424703505419002,0.6710528280840009,0.7029567589598315,SeAx,ENSG00000108423,TUBD1,protein_coding
ENSG00000108443.16,1547.0305498821838,0.24725152907964293,0.054574088544944555,4.530566348827222,5.882577623668233e-6,1.0445181766930257e-5,SeAx,ENSG00000108443,RPS6KB1,protein_coding
ENSG00000189050.18,379.7550492562484,0.7982823684375568,0.09908035123120405,8.0569190411403,7.824143223724127e-16,2.241144145819704e-15,SeAx,ENSG00000189050,RNFT1,protein_coding
ENSG00000068097.18,795.2018205450029,0.8610013909252346,0.07316652005065849,11.767696349766272,5.726699575220895e-32,2.9188922786020306e-31,SeAx,ENSG00000068097,HEATR6,protein_coding
ENSG00000170832.15,1340.3215799253785,0.27200902671469673,0.07321400835578326,3.7152593174911237,2.029954062002224e-4,3.218539086383818e-4,SeAx,ENSG00000170832,USP32,protein_coding
ENSG00000062725.12,1116.5292058172618,0.3528578432597148,0.07766835402537933,4.543135330824869,5.542364462140265e-6,9.854520605057855e-6,SeAx,ENSG00000062725,APPBP2,protein_coding
ENSG00000170836.15,823.3798305145726,0.9360527261051355,0.08069400658394311,11.60002787978303,4.119440243731769e-31,2.0437253405617106e-30,SeAx,ENSG00000170836,PPM1D,protein_coding
ENSG00000141376.25,711.2963295765652,-0.003930080905005417,0.14997027699954407,-0.02620573211995444,0.9790932438833319,0.9826368587349041,SeAx,ENSG00000141376,BCAS3,protein_coding
ENSG00000121068.16,19.992410357398285,5.486225456822055,0.7174071529572226,7.647296844208057,2.0524814798874152e-14,5.554400151032534e-14,SeAx,ENSG00000121068,TBX2,protein_coding
ENSG00000253506.3,17.887673894176782,-0.3034508906256023,0.37282069612373886,-0.8139325251538269,0.41568360661636,0.45560545328660496,SeAx,ENSG00000253506,NACA2,protein_coding
ENSG00000136492.12,896.1408590758139,0.8493190426092229,0.10252871898032834,8.283718464991036,1.1938765774171145e-16,3.5323027090754264e-16,SeAx,ENSG00000136492,BRIP1,protein_coding
ENSG00000108506.16,1168.64902135897,-0.10997982119055459,0.08168423682215392,-1.3464020167074207,0.17817290090738408,0.20733280513624436,SeAx,ENSG00000108506,INTS2,protein_coding
ENSG00000108510.12,1852.6264289084006,0.5907447645326488,0.07053443650605946,8.375267370029945,5.509863747400782e-17,1.6523252236510445e-16,SeAx,ENSG00000108510,MED13,protein_coding
ENSG00000087995.18,1260.7590337810457,0.06705606412567196,0.06834901032223704,0.9810831760332829,0.32655172619229517,0.3643479708470322,SeAx,ENSG00000087995,METTL2A,protein_coding
ENSG00000146872.21,1649.7026507758267,0.17858396668925702,0.07159310972322927,2.4944295251266793,0.012615977646360873,0.017036994784480494,SeAx,ENSG00000146872,TLK2,protein_coding
ENSG00000011028.15,1634.2489078434392,4.0512376135838615,0.3602025168980619,11.247110787763793,2.3930284540925755e-29,1.1247147436779135e-28,SeAx,ENSG00000011028,MRC2,protein_coding
ENSG00000170921.17,444.30039053158197,6.734221493691932,0.22044723778909917,30.547996705381856,6.0118558660356605e-205,7.122956136549342e-203,SeAx,ENSG00000170921,TANC2,protein_coding
ENSG00000008283.18,50.6714633337287,6.39093577371654,0.518394047418288,12.328335569331385,6.374993193086305e-35,3.5720243458939732e-34,SeAx,ENSG00000008283,CYB561,protein_coding
ENSG00000136485.16,4081.8552464199015,0.2444007094068734,0.08866452002014429,2.75646571313245,0.005842973818040024,0.008189211503442912,SeAx,ENSG00000136485,DCAF7,protein_coding
ENSG00000136463.11,324.0045189348033,-0.15835410419421928,0.10554537658694187,-1.5003414580057592,0.1335259755470921,0.15853548686392013,SeAx,ENSG00000136463,TACO1,protein_coding
ENSG00000198909.10,994.8280251444669,0.2601814897851281,0.06866175280688414,3.7893219900299706,1.5105901193779634e-4,2.4215893020729392e-4,SeAx,ENSG00000198909,MAP3K3,protein_coding
ENSG00000266173.9,105.1201245307833,0.5204959783691566,0.1998097514602527,2.6049578389706203,0.009188556593874013,0.012596450834959505,SeAx,ENSG00000266173,STRADA,protein_coding
ENSG00000136490.11,3018.4929720749155,0.3065764595734228,0.10010418997810851,3.0625737008657388,0.0021944242992722263,0.0032041151571157206,SeAx,ENSG00000136490,LIMD2,protein_coding
ENSG00000108588.17,3300.7645639078805,-0.24387457607010066,0.061761906837556266,-3.9486244605680643,7.860154667232377e-5,1.2872756443583762e-4,SeAx,ENSG00000108588,CCDC47,protein_coding
ENSG00000198231.16,4317.412993751054,0.41578892442127263,0.06793210158669627,6.120654516931656,9.319176351441798e-10,2.0454163925284765e-9,SeAx,ENSG00000198231,DDX42,protein_coding
ENSG00000108592.19,4062.279196716039,0.6652740213567948,0.07230468532180634,9.200980799458028,3.546972436308876e-20,1.2054156913276031e-19,SeAx,ENSG00000108592,FTSJ3,protein_coding
ENSG00000087191.16,6126.152833572075,0.6493131323810482,0.07195227931038385,9.024219088044122,1.8098153081983585e-19,5.971474154873217e-19,SeAx,ENSG00000087191,PSMC5,protein_coding
ENSG00000108604.20,4319.29779322334,-0.2654131517012723,0.039414494418326784,-6.733897151750895,1.6517795592835823e-11,3.934145284382845e-11,SeAx,ENSG00000108604,SMARCD2,protein_coding
ENSG00000007312.16,68.2344814743482,-3.9085334936507037,1.3229090431793815,-2.9544990366512454,0.0031317713122612206,0.004509100255490553,SeAx,ENSG00000007312,CD79B,protein_coding
ENSG00000007314.12,4.034563008432872,-2.0411988078352685,1.5362300818953283,-1.3287064430589288,0.18394483842060852,0.21370592611301398,SeAx,ENSG00000007314,SCN4A,protein_coding
ENSG00000108622.13,1136.444666226853,0.3683009001032996,0.07723724145881897,4.7684367430401915,1.8566094933902638e-6,3.4051775298839442e-6,SeAx,ENSG00000108622,ICAM2,protein_coding
ENSG00000178607.18,394.0653255901301,-1.0688267997892122,0.1357275616691257,-7.874795558434769,3.4130047665495255e-15,9.520909914905816e-15,SeAx,ENSG00000178607,ERN1,protein_coding
ENSG00000136478.11,898.1812992192765,-0.3328781208026705,0.0739424829842266,-4.501852079726346,6.736385996765591e-6,1.1920613536435294e-5,SeAx,ENSG00000136478,TEX2,protein_coding
ENSG00000261371.8,100.6778501839473,6.0360441418568,0.3932528658171718,15.349015014331854,3.5960492858351986e-53,3.3644874617580865e-52,SeAx,ENSG00000261371,PECAM1,protein_coding
ENSG00000256525.10,548.8933832225858,0.3483399270374046,0.09231337258776791,3.7734503384784985,1.6100528031796047e-4,2.5737542234563704e-4,SeAx,ENSG00000256525,POLG2,protein_coding
ENSG00000108654.18,18410.383243732882,0.46675006203417496,0.035520784327441296,13.14019582820954,1.9372474783943133e-39,1.2700274842008596e-38,SeAx,ENSG00000108654,DDX5,protein_coding
ENSG00000258890.10,825.2084495189418,0.1900015568751336,0.0643763152669297,2.9514201937049656,0.0031631627631346264,0.004552285809621642,SeAx,ENSG00000258890,CEP95,protein_coding
ENSG00000108854.18,565.6029471998116,0.4653316965732573,0.08441091944154909,5.512695509678453,3.533792941461758e-8,7.15265156174423e-8,SeAx,ENSG00000108854,SMURF2,protein_coding
ENSG00000176809.12,18.59697264914097,0.23432139128064033,0.4799514093770842,0.48821898780286876,0.625394736547046,0.6598196083511129,SeAx,ENSG00000176809,LRRC37A3,protein_coding
ENSG00000120063.12,3655.878212273958,0.1830964812581535,0.04179471429784249,4.3808525631578545,1.1821584447415329e-5,2.0523605981505792e-5,SeAx,ENSG00000120063,GNA13,protein_coding
ENSG00000108370.19,935.7528989879942,0.047712079222331845,0.1331688096803242,0.3582826889935124,0.7201317715900082,0.7488611967711303,SeAx,ENSG00000108370,RGS9,protein_coding
ENSG00000168646.16,181.73156038408595,0.5756829749796927,0.15567731859783857,3.6979245285362046,2.1736949187497318e-4,3.4389130706561364e-4,SeAx,ENSG00000168646,AXIN2,protein_coding
ENSG00000154240.20,384.021036681998,-1.6788671900542802,0.1769759387597328,-9.486414943296639,2.3911669217747867e-21,8.521760593790209e-21,SeAx,ENSG00000154240,CEP112,protein_coding
ENSG00000154229.14,1343.7284650316033,-0.48945810715314547,0.09316227766197398,-5.253822893092785,1.4897414258489653e-7,2.9183526233412847e-7,SeAx,ENSG00000154229,PRKCA,protein_coding
ENSG00000198265.14,1916.4661309112275,-0.056570832657981164,0.0540348923690282,-1.0469315321595147,0.29513115756373515,0.33170441329149364,SeAx,ENSG00000198265,HELZ,protein_coding
ENSG00000197170.12,3217.9757599978843,0.23568037729788352,0.05775466671794081,4.080715735905583,4.489723608708095e-5,7.474079421674876e-5,SeAx,ENSG00000197170,PSMD12,protein_coding
ENSG00000154217.17,1809.3849406292352,1.2683588325806268,0.06008123288493908,21.11073244801163,6.3382813559197535e-99,1.6893010411391032e-97,SeAx,ENSG00000154217,PITPNC1,protein_coding
ENSG00000130935.12,3890.436651846677,0.1964329840678704,0.05405824154367418,3.633728705532722,2.793545973381787e-4,4.3838994185532606e-4,SeAx,ENSG00000130935,NOL11,protein_coding
ENSG00000171634.20,2779.3320776846936,0.7993676007583703,0.05743919381019142,13.916762192030257,5.010949974069614e-44,3.70015359841639e-43,SeAx,ENSG00000171634,BPTF,protein_coding
ENSG00000186665.12,1025.3977248683207,-0.25447922428026765,0.09309943774362353,-2.733413116640408,0.006268165815871018,0.008754072554462814,SeAx,ENSG00000186665,C17orf58,protein_coding
ENSG00000182481.12,12299.967467757066,0.06563804854994308,0.11632334649876373,0.5642723539649942,0.5725687931768593,0.6088682344544718,SeAx,ENSG00000182481,KPNA2,protein_coding
ENSG00000196704.16,2209.0813743315484,-0.5105327303612213,0.06572289623402464,-7.767958498714475,7.976118390077778e-15,2.189400820932681e-14,SeAx,ENSG00000196704,AMZ2,protein_coding
ENSG00000141337.14,182.61863074783952,0.9883752428015619,0.14409778669288248,6.859059153407395,6.931553476739016e-12,1.678850333810437e-11,SeAx,ENSG00000141337,ARSG,protein_coding
ENSG00000108932.15,208.81746855620761,-2.3959967856562026,0.1932267325189906,-12.399923936097819,2.6157177487706945e-35,1.4873756291330044e-34,SeAx,ENSG00000108932,SLC16A6,protein_coding
ENSG00000070540.15,154.95709491008668,-0.8540969954798386,0.16033783626740383,-5.3268586839067495,9.99258462718587e-8,1.9756273581024488e-7,SeAx,ENSG00000070540,WIPI1,protein_coding
ENSG00000108946.18,5363.740615039098,0.5785859036174843,0.046675488109239986,12.39592615000305,2.7495057729190203e-35,1.5614077881679123e-34,SeAx,ENSG00000108946,PRKAR1A,protein_coding
ENSG00000154265.18,127.30791104719812,2.9702534911236924,0.18687954741779889,15.893946299448272,6.979212164838959e-57,7.219053344789377e-56,SeAx,ENSG00000154265,ABCA5,protein_coding
ENSG00000108984.18,278.87264465774496,-0.990491964407501,0.21852855740790386,-4.532551608614958,5.827543203785795e-6,1.0351692868330416e-5,SeAx,ENSG00000108984,MAP2K6,protein_coding
ENSG00000153822.17,24.398542493052503,-3.9968319762087017,1.3279668735081898,-3.009737709533349,0.00261473382859355,0.003789793815398102,SeAx,ENSG00000153822,KCNJ16,protein_coding
ENSG00000123700.7,64.63408015360314,-3.5698840636272435,0.42848888420379766,-8.331334126113147,7.993637683332183e-17,2.385644147626937e-16,SeAx,ENSG00000123700,KCNJ2,protein_coding
ENSG00000125398.10,5.564327842376464,6.926607867143183,1.165931104220646,5.940838049580296,2.8356865107347855e-9,6.074540153584231e-9,SeAx,ENSG00000125398,SOX9,protein_coding
ENSG00000133195.14,749.229637144271,-1.8741256928717953,0.07559071581539997,-24.793067146613563,1.0649444239168522e-135,5.485937026445982e-134,SeAx,ENSG00000133195,SLC39A11,protein_coding
ENSG00000166685.15,631.3797115075782,-0.7648804513546993,0.08754458844678338,-8.737038632829428,2.3930066774351132e-18,7.56991651141064e-18,SeAx,ENSG00000166685,COG1,protein_coding
ENSG00000133193.15,2054.908232456775,0.5135417749965456,0.05034665291855372,10.200117489981057,1.9803279488476677e-24,7.866386515492731e-24,SeAx,ENSG00000133193,VCF1,protein_coding
ENSG00000141219.18,813.1403092603341,-1.130310743681707,0.07997143876209385,-14.133930327854372,2.3467270366982083e-45,1.7844161884065198e-44,SeAx,ENSG00000141219,MTNAP1,protein_coding
ENSG00000179604.12,35.412816150035766,4.2488302062474235,0.610295477758639,6.961923135743372,3.3565864199519533e-12,8.257151908500153e-12,SeAx,ENSG00000179604,CDC42EP4,protein_coding
ENSG00000172809.15,10256.864056190772,-0.7841348350074497,0.07841489787574277,-9.99981962930054,1.526748869924651e-23,5.876585357864138e-23,SeAx,ENSG00000172809,RPL38,protein_coding
ENSG00000141540.13,110.52323487228324,4.032023016082204,0.23080508892706111,17.46938524980444,2.451215909960843e-68,3.3806028523301236e-67,SeAx,ENSG00000141540,TTYH2,protein_coding
ENSG00000171595.16,3.5236910797536183,4.470629697196624,1.0609814450666692,4.213673780992185,2.5125010464200006e-5,4.262062493556146e-5,SeAx,ENSG00000171595,DNAI2,protein_coding
ENSG00000167850.6,25.966627042400813,0.44125755449771326,1.5335894140886257,0.2877286126547383,0.7735544860494941,0.797290282062717,SeAx,ENSG00000167850,CD300C,protein_coding
ENSG00000172794.22,187.78293522187224,-5.998052693633141,0.7521905967430208,-7.974112837364173,1.534792709920241e-15,4.354147450672725e-15,SeAx,ENSG00000172794,RAB37,protein_coding
ENSG00000109062.14,6319.348070597038,-2.401920703557655,0.07096869961492862,-33.84478955638633,4.329797454502162e-251,9.101653262020432e-249,SeAx,ENSG00000109062,NHERF1,protein_coding
ENSG00000109065.14,685.7784289155047,-0.012168606554312738,0.08840109723106572,-0.13765221174241798,0.8905152892531484,0.9047463178076304,SeAx,ENSG00000109065,NAT9,protein_coding
ENSG00000109066.16,500.1794995455871,0.06195716389754046,0.084084011255391,0.7368483374247695,0.46121458422897227,0.5010845011884124,SeAx,ENSG00000109066,SLC38A12,protein_coding
ENSG00000161509.16,65.31590876435112,4.653726083156518,0.3804273077143999,12.232891774031723,2.074206030070143e-34,1.1483911295626243e-33,SeAx,ENSG00000161509,GRIN2C,protein_coding
ENSG00000161513.14,1770.6480584692113,1.6140817763553565,0.06753947636322055,23.89834602322035,3.1864469147415236e-126,1.384298754660876e-124,SeAx,ENSG00000161513,FDXR,protein_coding
ENSG00000182040.9,7.033933101182505,0.9470866438776794,1.0026422522307128,0.9445907967378879,0.3448678273821041,0.3833727733086798,SeAx,ENSG00000182040,USH1G,protein_coding
ENSG00000109089.9,219.09491283211185,-2.9046733503141224,0.28245760294304473,-10.283572897486588,8.357088608660076e-25,3.3658200196744985e-24,SeAx,ENSG00000109089,CDR2L,protein_coding
ENSG00000167862.12,1065.8123591638841,-0.9398940123842306,0.06640075208201313,-14.154869981342161,1.7425974567633914e-45,1.3328211651406853e-44,SeAx,ENSG00000167862,MRPL58,protein_coding
ENSG00000180901.11,791.821812655046,-0.5567684319384517,0.07410861031094389,-7.5128710362044355,5.784450557367704e-14,1.5385457982484345e-13,SeAx,ENSG00000180901,KCTD2,protein_coding
ENSG00000167863.14,2422.960574513836,-0.4236572740017236,0.07377430613930586,-5.742612789902002,9.322674122975812e-9,1.945595065568355e-8,SeAx,ENSG00000167863,ATP5PD,protein_coding
ENSG00000125449.9,465.84519756978096,-0.8067974941756904,0.0955181669279035,-8.446534519288418,3.0007729683774847e-17,9.114209763892743e-17,SeAx,ENSG00000125449,ARMC7,protein_coding
ENSG00000125458.9,1009.8673123688422,-0.7491775274050233,0.09899232717771166,-7.568036319219924,3.789080665246575e-14,1.0148600145942995e-13,SeAx,ENSG00000125458,NT5C,protein_coding
ENSG00000189159.18,6791.358886706177,-1.419172617558139,0.05740760633340807,-24.720985740390617,6.362020559633836e-135,3.2389146075667105e-133,SeAx,ENSG00000189159,JPT1,protein_coding
ENSG00000188612.14,7526.114856292244,-0.7040881203980949,0.06277204069944792,-11.216588031115059,3.380632281096187e-29,1.5843142941217767e-28,SeAx,ENSG00000188612,SUMO2,protein_coding
ENSG00000125450.13,2160.051256097805,-0.8173474468583241,0.06586128659516509,-12.410134832050577,2.3026469517536028e-35,1.3116432570893664e-34,SeAx,ENSG00000125450,NUP85,protein_coding
ENSG00000125447.20,1603.3975902962547,-0.7537724982462349,0.06187270569112068,-12.182633518714997,3.846573410465061e-34,2.10375120682296e-33,SeAx,ENSG00000125447,GGA3,protein_coding
ENSG00000125445.13,2390.950659012407,-0.9557448232643581,0.044333893570025235,-21.557881483041015,4.465871817216665e-103,1.2708233055411527e-101,SeAx,ENSG00000125445,MRPS7,protein_coding
ENSG00000125457.17,950.1643924832331,-0.7119092527266273,0.10188585406200693,-6.987321834622547,2.8018303013477856e-12,6.926451881158135e-12,SeAx,ENSG00000125457,MIF4GD,protein_coding
ENSG00000125454.14,1490.035547590494,-1.2078179315423163,0.0772239697125284,-15.640453812961216,3.859676310033527e-55,3.819526298304249e-54,SeAx,ENSG00000125454,SLC25A19,protein_coding
ENSG00000177885.17,5458.801523705018,-0.5095081027960563,0.054717497829667276,-9.311611879295514,1.2590685735753414e-20,4.3665355825991024e-20,SeAx,ENSG00000177885,GRB2,protein_coding
ENSG00000177728.19,1018.8727379207,-0.02109117987524586,0.06800865756655589,-0.31012492570677813,0.7564659581035116,0.7816555008295462,SeAx,ENSG00000177728,TMEM94,protein_coding
ENSG00000177303.12,25.33409303040582,-0.7076745581795477,0.38373486379594307,-1.8441758228042178,0.06515752064229434,0.080906818457605,SeAx,ENSG00000177303,CASKIN2,protein_coding
ENSG00000182173.16,1435.1041111628156,-1.2577747427428785,0.07394216895790087,-17.010249502675464,6.8943543783356115e-65,8.740673211366539e-64,SeAx,ENSG00000182173,TSEN54,protein_coding
ENSG00000073350.16,52.47988661028625,-2.598101179282282,1.0643720415699554,-2.4409708990947063,0.014647835071935556,0.01964449830135173,SeAx,ENSG00000073350,LLGL2,protein_coding
ENSG00000266714.11,15.803636207621787,2.060368676066376,0.676597608405216,3.045190598475211,0.0023253289588658307,0.0033884181933025908,SeAx,ENSG00000266714,MYO15B,protein_coding
ENSG00000108469.17,606.0371012029585,-0.9154685706445812,0.09735806513230068,-9.403109741350585,5.297378808081906e-21,1.8634477194529412e-20,SeAx,ENSG00000108469,RECQL5,protein_coding
ENSG00000259120.5,5.5447598086977425,-2.381310377377155,1.6119767804077207,-1.4772609669816987,0.1396056967470407,0.1650023619936684,SeAx,ENSG00000259120,ERLN,protein_coding
ENSG00000161526.17,1436.0160009017168,-0.34227524637322515,0.06402540264701317,-5.345928837968698,8.995454758984099e-8,1.781728903857747e-7,SeAx,ENSG00000161526,SAP30BP,protein_coding
ENSG00000132470.16,39.52703036772,0.43625408885308364,0.3524045480031741,1.2379354674195473,0.2157399899630068,0.2479487909336744,SeAx,ENSG00000132470,ITGB4,protein_coding
ENSG00000108479.15,1027.3337164163288,-1.098329140134263,0.11379050262775291,-9.65220396052971,4.811043333132299e-22,1.760806732960215e-21,SeAx,ENSG00000108479,GALK1,protein_coding
ENSG00000132475.12,10087.360207914666,-1.1714462272551556,0.07304236519996438,-16.037901073550216,6.94625839095782e-58,7.390251886477818e-57,SeAx,ENSG00000132475,H3-3B,protein_coding
ENSG00000132478.12,1073.7996852949855,-0.14197904073209228,0.06555670549562231,-2.1657439869606203,0.030330755735276577,0.039302121644249316,SeAx,ENSG00000132478,UNK,protein_coding
ENSG00000092929.15,3349.729598700421,-7.34830724487756,0.7473451105774569,-9.83254876612451,8.152879853769493e-23,3.074551016613941e-22,SeAx,ENSG00000092929,UNC13D,protein_coding
ENSG00000132471.13,2035.9237784236404,-0.5515853963790109,0.08734014000858549,-6.315371103421524,2.6951394226199374e-10,6.075017657385964e-10,SeAx,ENSG00000132471,WBP2,protein_coding
ENSG00000132481.9,931.3485781669734,-2.065215204776849,0.08370202391370554,-24.673420166112454,2.0635282490460413e-134,1.0383769756686121e-132,SeAx,ENSG00000132481,TRIM47,protein_coding
ENSG00000141569.14,1648.865160680812,-1.3440300906595153,0.07157981971638858,-18.776662137244703,1.1722138427988404e-78,2.0899402206836236e-77,SeAx,ENSG00000141569,TRIM65,protein_coding
ENSG00000204316.15,84.68418301980981,-0.6717230995031473,0.23055482338855415,-2.9135070332972046,0.0035739378618650157,0.005121399906947416,SeAx,ENSG00000204316,MRPL38,protein_coding
ENSG00000188878.22,102.55756105318531,0.07458623427399387,0.1733881394763678,0.4301691828474791,0.667072577462759,0.6994033040519213,SeAx,ENSG00000188878,FBF1,protein_coding
ENSG00000161533.14,776.5895796991693,-0.5110896928625956,0.06843834290233101,-7.467885269986394,8.149384735442296e-14,2.151761168091966e-13,SeAx,ENSG00000161533,ACOX1,protein_coding
ENSG00000261408.7,12.077249043443656,0.6695399525727296,0.4933991878559265,1.3569944358486388,0.17478297848671723,0.2036426388894498,SeAx,ENSG00000261408,TEN1-CDK3,protein_coding
ENSG00000250506.11,8.577122132348666,0.8594718193069242,0.6570551590692093,1.3080664651114835,0.19085076660690445,0.22123615059928717,SeAx,ENSG00000250506,CDK3,protein_coding
ENSG00000167880.10,291.1285991359632,-4.904890012979168,1.2987764408349438,-3.7765468010999363,1.590176910343028e-4,2.543541442378582e-4,SeAx,ENSG00000167880,EVPL,protein_coding
ENSG00000167881.17,3614.832134201751,-0.748326884639955,0.05290830222412726,-14.14384611076601,2.0383262290071557e-45,1.5526303765429726e-44,SeAx,ENSG00000167881,SRP68,protein_coding
ENSG00000182687.5,7.1891211116077764,-0.7545660668863179,0.7460938221991373,-1.0113554682200803,0.3118463267653417,0.34919608013855985,SeAx,ENSG00000182687,GALR2,protein_coding
ENSG00000182473.24,2405.260349659421,-0.5199435834469186,0.04478383776415988,-11.61007205735782,3.66306785466793e-31,1.8193888471755766e-30,SeAx,ENSG00000182473,EXOC7,protein_coding
ENSG00000141576.18,1349.882312422646,2.946233905220741,0.4100243504700853,7.18550959679087,6.695697149873998e-13,1.6994161821676305e-12,SeAx,ENSG00000141576,RNF157,protein_coding
ENSG00000185262.11,2920.225894993964,1.6180965877056521,0.07173301000604916,22.55721023792533,1.140950522212131e-112,3.9234850015806605e-111,SeAx,ENSG00000185262,UBALD2,protein_coding
ENSG00000129646.17,78.30520871852326,-0.5473039702323463,0.27424875982451224,-1.9956479313983337,0.04597225836226839,0.058204433964974156,SeAx,ENSG00000129646,QRICH2,protein_coding
ENSG00000161542.19,1235.299613459492,-0.6001050005354944,0.06367044809111175,-9.42517319301335,4.29396332196109e-21,1.5149762851954218e-20,SeAx,ENSG00000161542,PRPSAP1,protein_coding
ENSG00000176170.16,74.64964359017766,0.5997924789256358,0.32211381710550885,1.8620513839341852,0.06259584774738804,0.07791153506749196,SeAx,ENSG00000176170,SPHK1,protein_coding
ENSG00000175931.15,1912.4778785378178,-1.14596305897105,0.06921613066065307,-16.55630050442114,1.4419176543366959e-61,1.6869401067298165e-60,SeAx,ENSG00000175931,UBE2O,protein_coding
ENSG00000129667.15,616.4820160062201,-1.9261303512178283,0.14355194586101272,-13.41765407403611,4.765613601139152e-41,3.2518451342223334e-40,SeAx,ENSG00000129667,RHBDF2,protein_coding
ENSG00000070731.13,29.376953375832507,9.326017225370544,0.7671193279638956,12.157192349883632,5.253332908602123e-34,2.853967811496935e-33,SeAx,ENSG00000070731,ST6GALNAC2,protein_coding
ENSG00000182534.15,310.53245502298233,0.08544223178489907,0.24781874088055372,0.3447771200890792,0.7302619351217974,0.7585481629427261,SeAx,ENSG00000182534,MXRA7,protein_coding
ENSG00000070495.17,1270.235733883353,-0.29828969620333073,0.08815137749568286,-3.383834770113935,7.148100609205209e-4,0.0010901146178302302,SeAx,ENSG00000070495,JMJD6,protein_coding
ENSG00000181038.16,368.535548171708,0.33277468354039785,0.10008203854604254,3.3250190381294593,8.841249760076465e-4,0.0013397047799450826,SeAx,ENSG00000181038,METTL23,protein_coding
ENSG00000161547.19,13475.212940042331,-0.2520267911563233,0.06025158628195176,-4.18290715163822,2.8780495399769617e-5,4.860647875407508e-5,SeAx,ENSG00000161547,SRSF2,protein_coding
ENSG00000092931.14,292.34881522028786,-0.29232513168468194,0.12902845608007857,-2.2655865269228443,0.02347671076616016,0.030803581135141988,SeAx,ENSG00000092931,MFSD11,protein_coding
ENSG00000167889.15,105.93924978961336,2.5631963832166202,0.5437953863270181,4.71353094870726,2.434607275386766e-6,4.434694146766698e-6,SeAx,ENSG00000167889,MGAT5B,protein_coding
ENSG00000129657.18,1499.842538545202,-1.102304994794963,0.08671991741582118,-12.711093686925704,5.1311734070422645e-37,3.0931814530056353e-36,SeAx,ENSG00000129657,SEC14L1,protein_coding
ENSG00000184640.22,8192.935375555187,-3.049236461700567,0.08209488625355964,-37.14283070303118,5.722902462299648e-302,2.406018961004881e-299,SeAx,ENSG00000184640,SEPTIN9,protein_coding
ENSG00000078687.20,673.1639842360371,1.123850998931442,0.0871764682892437,12.891678465369866,5.014051396564151e-38,3.1103346906911272e-37,SeAx,ENSG00000078687,TNRC6C,protein_coding
ENSG00000141524.21,817.4215747000155,-1.2396614581262315,0.19164916719048727,-6.468389486368525,9.905291902885472e-11,2.2720110765629417e-10,SeAx,ENSG00000141524,TMC6,protein_coding
ENSG00000167895.18,1349.9626982204877,-4.786915984551123,0.3792070219621284,-12.62348982827959,1.5671913362084462e-36,9.296861486028529e-36,SeAx,ENSG00000167895,TMC8,protein_coding
ENSG00000108639.10,5907.958692298045,-0.6990168008915696,0.08184087777413115,-8.541169399731436,1.3287025992553871e-17,4.0899144450596864e-17,SeAx,ENSG00000108639,SYNGR2,protein_coding
ENSG00000167900.15,2767.300447979745,0.4942972389785749,0.09072343279608606,5.448396558026843,5.082593702338998e-8,1.0187856616823157e-7,SeAx,ENSG00000167900,TK1,protein_coding
ENSG00000183077.18,1068.2970969166868,-1.3956532268956374,0.10596324459802282,-13.171106945527402,1.2869679299097272e-39,8.462690731843328e-39,SeAx,ENSG00000183077,AFMID,protein_coding
ENSG00000089685.17,5114.80761915337,-0.5173776035971632,0.08346004350980346,-6.199105366346838,5.678500836365189e-10,1.259708960005915e-9,SeAx,ENSG00000089685,BIRC5,protein_coding
ENSG00000184557.6,1611.6084800345475,-1.3765513202625852,0.17357940967337437,-7.93038369500652,2.184698294142423e-15,6.159025063283193e-15,SeAx,ENSG00000184557,SOCS3,protein_coding
ENSG00000087157.21,966.856617651203,-0.42285991761497915,0.08373866181459116,-5.049757285962472,4.4237176350644365e-7,8.426733756899332e-7,SeAx,ENSG00000087157,PGS1,protein_coding
ENSG00000108669.20,1646.8414389127174,-1.0657832757874304,0.1014917303988468,-10.501183412668864,8.530391537673205e-26,3.5417837817934014e-25,SeAx,ENSG00000108669,CYTH1,protein_coding
ENSG00000055483.22,2404.8604831001585,-0.6263669484929879,0.07215901546823046,-8.68036993615523,3.944836093200986e-18,1.2379737250827945e-17,SeAx,ENSG00000055483,USP36,protein_coding
ENSG00000035862.15,25.386737298252598,3.5699555845740365,1.32826060634975,2.687692134742131,0.007194769717638135,0.009972289027967438,SeAx,ENSG00000035862,TIMP2,protein_coding
ENSG00000108679.15,608.8315407848527,-2.2888326839345,0.7075846779625427,-3.2347120496236403,0.001217654648780811,0.0018230549152855038,SeAx,ENSG00000108679,LGALS3BP,protein_coding
ENSG00000171302.19,2358.4971210253593,0.5296656424062494,0.07816040384025334,6.776649254382007,1.2299499236237258e-11,2.9450555492537235e-11,SeAx,ENSG00000171302,CANT1,protein_coding
ENSG00000173918.17,21.542626912955768,-5.27365780027122,1.3793022240616637,-3.8234244158192943,1.316109493322549e-4,2.121565247553838e-4,SeAx,ENSG00000173918,C1QTNF1,protein_coding
ENSG00000167280.19,542.5776668433008,0.43005253483140765,0.0959536130859441,4.481879535335647,7.398850680851989e-6,1.3052141435238761e-5,SeAx,ENSG00000167280,ENGASE,protein_coding
